;FR20003;FR20017;FR20038;FR20045;FR20026;FR20049;FR20019;FR20002;FR20037;FR20029;FR20033;FR20013;FR20020;FR20008;FR20030;FR20004;FR20048;FR20016;FR20031;FR20046;FR20061;FR20062;FR20063;FR20065;FR20069;FR20070;FR20071;FR20077
17/07/2006;30.0;3.0;6.0;12.0;-1.0;0.0;13.0;17.0;14.0;9.0;-1.0;120.0;7.0;13.0;-1.0;1.0;1.0;10.0;8.0;4.0;4.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
18/07/2006;38.0;5.0;6.0;5.0;-1.0;0.0;33.0;21.0;15.0;11.0;-1.0;106.0;15.0;28.0;-1.0;7.0;2.0;7.0;4.0;8.0;7.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
19/07/2006;31.0;1.0;1.0;2.0;-1.0;0.0;19.0;13.0;1.0;1.0;-1.0;88.0;1.0;25.0;-1.0;1.0;0.0;2.0;1.0;1.0;3.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
20/07/2006;33.0;2.0;3.0;1.0;-1.0;0.0;28.0;16.0;4.0;1.0;-1.0;103.0;3.0;30.0;-1.0;3.0;0.0;2.0;1.0;2.0;3.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
21/07/2006;40.0;3.0;7.0;4.0;-1.0;0.0;31.0;30.0;18.0;12.0;-1.0;131.0;7.0;20.0;-1.0;4.0;1.0;7.0;5.0;7.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
22/07/2006;18.0;0.0;1.0;2.0;-1.0;0.0;7.0;13.0;4.0;3.0;-1.0;51.0;3.0;5.0;-1.0;0.0;0.0;3.0;4.0;3.0;2.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
23/07/2006;8.0;0.0;0.0;1.0;-1.0;0.0;1.0;6.0;0.0;2.0;-1.0;38.0;0.0;1.0;-1.0;0.0;0.0;2.0;2.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
24/07/2006;30.0;1.0;1.0;9.0;-1.0;0.0;5.0;15.0;2.0;14.0;-1.0;130.0;2.0;9.0;-1.0;1.0;0.0;9.0;5.0;0.0;6.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
25/07/2006;38.0;5.0;5.0;15.0;-1.0;0.0;16.0;26.0;14.0;16.0;-1.0;124.0;7.0;14.0;-1.0;5.0;2.0;10.0;7.0;4.0;7.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
26/07/2006;35.0;2.0;5.0;3.0;-1.0;0.0;23.0;19.0;6.0;5.0;-1.0;129.0;9.0;15.0;-1.0;2.0;1.0;5.0;2.0;5.0;7.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
27/07/2006;24.0;1.0;1.0;9.0;-1.0;0.0;9.0;9.0;9.0;6.0;-1.0;118.0;2.0;6.0;-1.0;0.0;1.0;4.0;3.0;0.0;2.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
28/07/2006;40.0;2.0;2.0;9.0;-1.0;0.0;24.0;23.0;2.0;3.0;-1.0;122.0;2.0;13.0;-1.0;2.0;1.0;5.0;3.0;1.0;2.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
29/07/2006;14.0;0.0;2.0;3.0;-1.0;0.0;6.0;9.0;4.0;3.0;-1.0;56.0;1.0;4.0;-1.0;0.0;2.0;4.0;4.0;0.0;3.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
30/07/2006;9.0;0.0;1.0;2.0;-1.0;0.0;5.0;9.0;1.0;2.0;-1.0;43.0;0.0;5.0;-1.0;0.0;0.0;3.0;1.0;0.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
31/07/2006;29.0;1.0;5.0;11.0;-1.0;0.0;10.0;13.0;6.0;8.0;-1.0;108.0;6.0;9.0;-1.0;1.0;2.0;7.0;5.0;3.0;8.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
01/08/2006;43.0;3.0;5.0;13.0;-1.0;0.0;29.0;26.0;8.0;11.0;-1.0;108.0;9.0;14.0;-1.0;3.0;3.0;12.0;7.0;5.0;8.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
02/08/2006;45.0;1.0;1.0;12.0;-1.0;0.0;16.0;23.0;1.0;5.0;-1.0;108.0;0.0;8.0;-1.0;1.0;0.0;4.0;3.0;0.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
03/08/2006;41.0;1.0;1.0;11.0;-1.0;0.0;13.0;22.0;2.0;6.0;-1.0;115.0;1.0;10.0;-1.0;1.0;0.0;5.0;4.0;0.0;2.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
04/08/2006;47.0;1.0;1.0;12.0;-1.0;0.0;5.0;16.0;1.0;5.0;-1.0;62.0;1.0;11.0;-1.0;1.0;0.0;4.0;3.0;0.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
05/08/2006;19.0;1.0;1.0;4.0;-1.0;0.0;3.0;18.0;2.0;4.0;-1.0;41.0;0.0;7.0;-1.0;0.0;0.0;4.0;2.0;0.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
06/08/2006;8.0;0.0;0.0;1.0;-1.0;0.0;1.0;5.0;1.0;2.0;-1.0;42.0;0.0;2.0;-1.0;0.0;0.0;1.0;1.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
07/08/2006;18.0;1.0;1.0;5.0;-1.0;0.0;1.0;7.0;2.0;5.0;-1.0;96.0;0.0;6.0;-1.0;0.0;0.0;4.0;4.0;0.0;3.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
08/08/2006;15.0;1.0;2.0;5.0;-1.0;0.0;1.0;4.0;2.0;9.0;-1.0;71.0;0.0;6.0;-1.0;0.0;0.0;3.0;3.0;0.0;2.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
09/08/2006;21.0;1.0;1.0;7.0;-1.0;0.0;1.0;9.0;1.0;7.0;-1.0;86.0;1.0;8.0;-1.0;0.0;0.0;4.0;3.0;0.0;2.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
10/08/2006;30.0;1.0;2.0;12.0;-1.0;0.0;7.0;15.0;8.0;6.0;-1.0;75.0;2.0;15.0;-1.0;1.0;1.0;5.0;5.0;0.0;5.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
11/08/2006;36.0;2.0;5.0;22.0;-1.0;0.0;20.0;29.0;7.0;13.0;-1.0;83.0;17.0;9.0;-1.0;3.0;2.0;8.0;5.0;8.0;12.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
12/08/2006;18.0;1.0;1.0;3.0;-1.0;0.0;11.0;18.0;1.0;1.0;-1.0;52.0;1.0;4.0;-1.0;0.0;0.0;2.0;1.0;0.0;3.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
13/08/2006;12.0;0.0;1.0;2.0;-1.0;0.0;14.0;13.0;2.0;2.0;-1.0;27.0;0.0;6.0;-1.0;0.0;0.0;0.0;0.0;0.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
14/08/2006;27.0;3.0;2.0;5.0;-1.0;0.0;27.0;21.0;4.0;5.0;-1.0;83.0;9.0;12.0;-1.0;2.0;1.0;5.0;3.0;4.0;3.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
15/08/2006;9.0;1.0;2.0;1.0;-1.0;0.0;13.0;9.0;1.0;1.0;-1.0;39.0;4.0;9.0;-1.0;1.0;0.0;2.0;1.0;1.0;3.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
16/08/2006;28.0;2.0;2.0;1.0;-1.0;0.0;21.0;14.0;1.0;1.0;-1.0;107.0;1.0;22.0;-1.0;1.0;0.0;2.0;1.0;0.0;4.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
17/08/2006;28.0;2.0;1.0;1.0;-1.0;0.0;25.0;15.0;1.0;1.0;-1.0;96.0;5.0;21.0;-1.0;2.0;0.0;3.0;2.0;1.0;5.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
18/08/2006;32.0;2.0;2.0;2.0;-1.0;0.0;22.0;17.0;3.0;3.0;-1.0;92.0;2.0;21.0;-1.0;2.0;0.0;2.0;1.0;1.0;7.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
19/08/2006;18.0;3.0;1.0;4.0;-1.0;0.0;14.0;18.0;2.0;2.0;-1.0;63.0;7.0;12.0;-1.0;1.0;0.0;2.0;1.0;2.0;9.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
20/08/2006;15.0;2.0;1.0;4.0;-1.0;0.0;11.0;18.0;6.0;6.0;-1.0;48.0;7.0;8.0;-1.0;2.0;1.0;4.0;3.0;1.0;10.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
21/08/2006;35.0;1.0;3.0;11.0;-1.0;0.0;8.0;14.0;6.0;9.0;-1.0;100.0;10.0;7.0;-1.0;1.0;0.0;4.0;4.0;3.0;9.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
22/08/2006;35.0;2.0;5.0;17.0;-1.0;0.0;18.0;16.0;10.0;7.0;-1.0;152.0;11.0;15.0;-1.0;1.0;1.0;6.0;8.0;1.0;12.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
23/08/2006;43.0;8.0;11.0;19.0;-1.0;0.0;35.0;25.0;9.0;18.0;-1.0;126.0;27.0;17.0;-1.0;9.0;1.0;12.0;13.0;14.0;14.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
24/08/2006;66.0;10.0;13.0;24.0;-1.0;0.0;31.0;38.0;18.0;21.0;-1.0;109.0;36.0;27.0;-1.0;11.0;4.0;16.0;14.0;12.0;21.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
25/08/2006;48.0;6.0;6.0;18.0;-1.0;0.0;29.0;34.0;9.0;11.0;-1.0;120.0;19.0;17.0;-1.0;3.0;3.0;10.0;4.0;9.0;18.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
26/08/2006;29.0;1.0;1.0;4.0;-1.0;0.0;11.0;20.0;2.0;4.0;-1.0;44.0;1.0;8.0;-1.0;1.0;0.0;2.0;2.0;1.0;10.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
27/08/2006;18.0;1.0;1.0;4.0;-1.0;0.0;3.0;11.0;1.0;3.0;-1.0;43.0;1.0;6.0;-1.0;0.0;0.0;2.0;2.0;0.0;8.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
28/08/2006;77.0;11.0;6.0;17.0;-1.0;0.0;51.0;43.0;8.0;13.0;-1.0;140.0;14.0;41.0;-1.0;17.0;4.0;14.0;10.0;8.0;30.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
29/08/2006;72.0;5.0;6.0;26.0;-1.0;0.0;36.0;40.0;-1.0;15.0;-1.0;132.0;4.0;33.0;-1.0;3.0;4.0;7.0;7.0;3.0;27.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
30/08/2006;63.0;7.0;8.0;19.0;-1.0;0.0;20.0;-1.0;-1.0;16.0;-1.0;149.0;8.0;30.0;-1.0;8.0;0.0;12.0;11.0;3.0;33.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
31/08/2006;-1.0;5.0;8.0;36.0;-1.0;0.0;23.0;-1.0;-1.0;23.0;-1.0;162.0;5.0;28.0;-1.0;3.0;2.0;12.0;12.0;2.0;27.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
01/09/2006;-1.0;9.0;8.0;11.0;-1.0;0.0;53.0;41.0;-1.0;20.0;-1.0;112.0;27.0;61.0;-1.0;11.0;7.0;16.0;11.0;20.0;33.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
02/09/2006;41.0;2.0;1.0;1.0;-1.0;0.0;24.0;26.0;1.0;2.0;-1.0;89.0;7.0;56.0;-1.0;4.0;0.0;1.0;1.0;1.0;15.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
03/09/2006;26.0;4.0;2.0;4.0;-1.0;0.0;8.0;23.0;4.0;9.0;-1.0;70.0;5.0;30.0;-1.0;2.0;0.0;4.0;3.0;0.0;16.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
04/09/2006;62.0;9.0;14.0;19.0;-1.0;1.0;15.0;31.0;19.0;14.0;-1.0;146.0;13.0;39.0;-1.0;7.0;2.0;15.0;12.0;7.0;32.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
05/09/2006;63.0;4.0;8.0;23.0;-1.0;0.0;4.0;22.0;3.0;10.0;-1.0;138.0;4.0;26.0;-1.0;4.0;1.0;13.0;11.0;2.0;22.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
06/09/2006;73.0;15.0;11.0;23.0;-1.0;0.0;47.0;44.0;20.0;25.0;-1.0;129.0;23.0;72.0;-1.0;16.0;10.0;23.0;11.0;16.0;31.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
07/09/2006;65.0;4.0;1.0;1.0;-1.0;0.0;33.0;28.0;2.0;4.0;-1.0;130.0;12.0;51.0;-1.0;6.0;0.0;3.0;2.0;8.0;14.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
08/09/2006;53.0;3.0;2.0;11.0;-1.0;0.0;2.0;18.0;1.0;10.0;-1.0;109.0;2.0;18.0;-1.0;2.0;0.0;8.0;7.0;0.0;11.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
09/09/2006;32.0;4.0;3.0;6.0;-1.0;0.0;11.0;30.0;6.0;7.0;-1.0;81.0;3.0;22.0;-1.0;4.0;0.0;4.0;4.0;1.0;17.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
10/09/2006;24.0;2.0;1.0;1.0;-1.0;0.0;10.0;23.0;1.0;3.0;-1.0;48.0;4.0;21.0;-1.0;1.0;0.0;1.0;1.0;1.0;12.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
11/09/2006;62.0;9.0;8.0;10.0;-1.0;0.0;39.0;37.0;10.0;5.0;-1.0;139.0;12.0;67.0;-1.0;11.0;2.0;11.0;3.0;6.0;25.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
12/09/2006;72.0;4.0;11.0;3.0;-1.0;0.0;40.0;36.0;11.0;11.0;-1.0;115.0;33.0;53.0;-1.0;5.0;0.0;8.0;4.0;12.0;20.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
13/09/2006;55.0;4.0;8.0;6.0;-1.0;0.0;36.0;27.0;4.0;12.0;-1.0;130.0;15.0;40.0;-1.0;3.0;1.0;10.0;2.0;7.0;16.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
14/09/2006;60.0;3.0;1.0;4.0;-1.0;0.0;31.0;27.0;1.0;2.0;-1.0;146.0;5.0;53.0;-1.0;4.0;0.0;2.0;1.0;1.0;13.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
15/09/2006;89.0;4.0;1.0;22.0;-1.0;0.0;20.0;60.0;3.0;11.0;-1.0;130.0;6.0;22.0;-1.0;5.0;1.0;7.0;7.0;2.0;16.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
16/09/2006;40.0;4.0;2.0;6.0;-1.0;0.0;23.0;27.0;2.0;5.0;-1.0;113.0;16.0;20.0;-1.0;4.0;0.0;6.0;7.0;4.0;14.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
17/09/2006;26.0;0.0;1.0;4.0;-1.0;0.0;2.0;20.0;0.0;2.0;-1.0;26.0;1.0;7.0;-1.0;1.0;0.0;1.0;2.0;0.0;3.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
18/09/2006;66.0;3.0;11.0;22.0;-1.0;1.0;7.0;44.0;11.0;26.0;-1.0;126.0;6.0;19.0;-1.0;7.0;1.0;12.0;12.0;3.0;24.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
19/09/2006;76.0;3.0;3.0;43.0;-1.0;1.0;6.0;35.0;6.0;20.0;-1.0;133.0;6.0;35.0;-1.0;5.0;3.0;9.0;12.0;5.0;22.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
20/09/2006;92.0;27.0;15.0;28.0;-1.0;0.0;73.0;67.0;9.0;19.0;-1.0;185.0;35.0;62.0;-1.0;24.0;5.0;29.0;22.0;20.0;18.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
21/09/2006;34.0;4.0;2.0;1.0;-1.0;0.0;26.0;21.0;0.0;3.0;-1.0;106.0;4.0;54.0;-1.0;3.0;0.0;2.0;3.0;1.0;11.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
22/09/2006;58.0;3.0;1.0;1.0;-1.0;0.0;44.0;24.0;1.0;1.0;-1.0;157.0;3.0;51.0;-1.0;3.0;0.0;2.0;3.0;1.0;5.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
23/09/2006;41.0;3.0;1.0;0.0;-1.0;0.0;28.0;28.0;1.0;1.0;-1.0;114.0;2.0;38.0;-1.0;2.0;0.0;2.0;3.0;1.0;7.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
24/09/2006;17.0;1.0;1.0;0.0;-1.0;0.0;17.0;15.0;0.0;0.0;-1.0;48.0;0.0;23.0;-1.0;0.0;0.0;0.0;0.0;0.0;2.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
25/09/2006;78.0;6.0;8.0;18.0;-1.0;1.0;49.0;38.0;-1.0;10.0;-1.0;172.0;13.0;29.0;-1.0;6.0;1.0;14.0;12.0;10.0;12.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
26/09/2006;56.0;6.0;9.0;24.0;-1.0;0.0;4.0;22.0;-1.0;18.0;-1.0;162.0;5.0;26.0;-1.0;3.0;0.0;12.0;10.0;2.0;9.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
27/09/2006;59.0;5.0;5.0;29.0;-1.0;0.0;15.0;20.0;6.0;14.0;-1.0;191.0;6.0;-1.0;-1.0;4.0;4.0;10.0;12.0;4.0;7.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
28/09/2006;119.0;44.0;23.0;45.0;-1.0;0.0;96.0;104.0;33.0;37.0;-1.0;227.0;54.0;-1.0;-1.0;48.0;18.0;66.0;39.0;30.0;19.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
29/09/2006;87.0;15.0;12.0;17.0;-1.0;1.0;65.0;54.0;27.0;19.0;-1.0;137.0;38.0;-1.0;-1.0;22.0;7.0;21.0;14.0;27.0;26.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
30/09/2006;31.0;2.0;0.0;0.0;-1.0;1.0;19.0;17.0;0.0;1.0;-1.0;59.0;6.0;-1.0;-1.0;2.0;0.0;1.0;1.0;1.0;3.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
01/10/2006;39.0;4.0;1.0;1.0;-1.0;2.0;25.0;26.0;4.0;9.0;-1.0;71.0;6.0;-1.0;-1.0;1.0;0.0;2.0;1.0;3.0;4.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
02/10/2006;70.0;16.0;11.0;15.0;-1.0;1.0;28.0;41.0;24.0;26.0;-1.0;120.0;23.0;-1.0;-1.0;11.0;4.0;11.0;3.0;17.0;34.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
03/10/2006;52.0;4.0;1.0;17.0;-1.0;0.0;24.0;31.0;4.0;7.0;-1.0;77.0;6.0;-1.0;-1.0;2.0;0.0;2.0;2.0;3.0;4.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
04/10/2006;109.0;20.0;18.0;-1.0;-1.0;1.0;75.0;82.0;29.0;30.0;-1.0;174.0;34.0;54.0;-1.0;20.0;-1.0;45.0;32.0;28.0;31.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
05/10/2006;129.0;25.0;28.0;39.0;-1.0;0.0;81.0;58.0;46.0;37.0;-1.0;189.0;71.0;64.0;-1.0;11.0;-1.0;44.0;45.0;42.0;53.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
06/10/2006;122.0;25.0;18.0;13.0;-1.0;0.0;99.0;72.0;16.0;20.0;-1.0;215.0;34.0;97.0;-1.0;28.0;-1.0;24.0;14.0;20.0;42.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
07/10/2006;51.0;2.0;1.0;7.0;-1.0;0.0;5.0;52.0;1.0;4.0;-1.0;72.0;1.0;18.0;-1.0;3.0;0.0;10.0;6.0;1.0;5.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
08/10/2006;42.0;4.0;3.0;6.0;-1.0;0.0;27.0;30.0;1.0;3.0;-1.0;67.0;6.0;57.0;-1.0;4.0;0.0;10.0;3.0;2.0;7.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
09/10/2006;128.0;53.0;24.0;11.0;-1.0;1.0;89.0;79.0;19.0;29.0;-1.0;156.0;54.0;142.0;-1.0;29.0;0.0;39.0;29.0;29.0;36.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
10/10/2006;122.0;30.0;30.0;43.0;-1.0;1.0;105.0;76.0;50.0;39.0;-1.0;185.0;-1.0;112.0;-1.0;53.0;14.0;59.0;31.0;41.0;45.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
11/10/2006;97.0;33.0;8.0;6.0;-1.0;0.0;70.0;60.0;8.0;10.0;-1.0;166.0;70.0;110.0;-1.0;14.0;0.0;25.0;20.0;9.0;34.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
12/10/2006;109.0;36.0;27.0;40.0;-1.0;0.0;43.0;58.0;31.0;34.0;-1.0;189.0;87.0;60.0;-1.0;17.0;4.0;42.0;36.0;23.0;41.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
13/10/2006;87.0;19.0;17.0;15.0;-1.0;2.0;13.0;43.0;16.0;15.0;-1.0;212.0;51.0;47.0;-1.0;15.0;2.0;36.0;26.0;4.0;31.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
14/10/2006;65.0;13.0;15.0;7.0;-1.0;0.0;31.0;32.0;16.0;10.0;-1.0;157.0;70.0;38.0;-1.0;10.0;1.0;30.0;18.0;13.0;27.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
15/10/2006;76.0;43.0;8.0;13.0;-1.0;0.0;51.0;68.0;13.0;12.0;-1.0;80.0;81.0;49.0;-1.0;23.0;3.0;40.0;19.0;17.0;11.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
16/10/2006;117.0;82.0;30.0;64.0;-1.0;0.0;82.0;97.0;44.0;55.0;-1.0;175.0;81.0;104.0;-1.0;72.0;5.0;83.0;59.0;41.0;23.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
17/10/2006;68.0;33.0;11.0;3.0;-1.0;0.0;40.0;46.0;5.0;35.0;-1.0;123.0;22.0;87.0;-1.0;11.0;0.0;28.0;20.0;10.0;33.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
18/10/2006;59.0;5.0;3.0;3.0;-1.0;0.0;28.0;24.0;0.0;1.0;-1.0;132.0;11.0;57.0;-1.0;4.0;0.0;8.0;1.0;2.0;12.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
19/10/2006;124.0;27.0;12.0;8.0;-1.0;0.0;85.0;66.0;5.0;7.0;-1.0;222.0;42.0;84.0;-1.0;23.0;0.0;49.0;15.0;-1.0;21.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
20/10/2006;89.0;6.0;6.0;3.0;-1.0;0.0;43.0;35.0;1.0;6.0;-1.0;127.0;26.0;72.0;-1.0;8.0;2.0;27.0;1.0;-1.0;19.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
21/10/2006;85.0;12.0;6.0;11.0;-1.0;0.0;57.0;43.0;3.0;5.0;-1.0;112.0;44.0;80.0;-1.0;10.0;0.0;35.0;9.0;13.0;20.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
22/10/2006;18.0;2.0;4.0;3.0;-1.0;0.0;16.0;16.0;2.0;4.0;-1.0;24.0;19.0;23.0;-1.0;2.0;0.0;18.0;1.0;3.0;4.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
23/10/2006;44.0;1.0;1.0;8.0;-1.0;0.0;23.0;15.0;0.0;3.0;-1.0;53.0;4.0;31.0;-1.0;1.0;0.0;5.0;-1.0;1.0;4.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
24/10/2006;110.0;18.0;5.0;47.0;-1.0;0.0;82.0;51.0;27.0;31.0;-1.0;108.0;59.0;69.0;-1.0;-1.0;3.0;20.0;16.0;26.0;17.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
25/10/2006;75.0;26.0;14.0;3.0;-1.0;-1.0;54.0;55.0;5.0;18.0;-1.0;121.0;39.0;75.0;-1.0;-1.0;0.0;31.0;33.0;17.0;22.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
26/10/2006;101.0;23.0;12.0;5.0;-1.0;0.0;53.0;50.0;2.0;3.0;-1.0;184.0;28.0;83.0;-1.0;18.0;1.0;25.0;15.0;9.0;12.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
27/10/2006;113.0;55.0;19.0;23.0;-1.0;0.0;87.0;85.0;19.0;30.0;-1.0;237.0;64.0;97.0;-1.0;23.0;6.0;45.0;39.0;28.0;28.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
28/10/2006;74.0;23.0;25.0;46.0;-1.0;0.0;63.0;58.0;17.0;37.0;-1.0;111.0;64.0;63.0;-1.0;16.0;8.0;37.0;27.0;41.0;23.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
29/10/2006;34.0;7.0;9.0;14.0;-1.0;0.0;24.0;26.0;2.0;8.0;-1.0;71.0;25.0;15.0;-1.0;10.0;2.0;16.0;12.0;7.0;7.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
30/10/2006;58.0;11.0;18.0;34.0;-1.0;0.0;35.0;26.0;20.0;25.0;-1.0;153.0;36.0;34.0;-1.0;11.0;8.0;20.0;25.0;19.0;22.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
31/10/2006;127.0;28.0;21.0;51.0;-1.0;0.0;93.0;66.0;22.0;32.0;-1.0;159.0;80.0;119.0;-1.0;25.0;30.0;36.0;33.0;43.0;66.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
