;FR20030;FR20026;FR20017;FR20002;FR20013;FR20045;FR20029;FR20049;FR20019;FR20038;FR20020;FR20008;FR20033;FR20037;FR20003;FR20004;FR20048;FR20016;FR20031;FR20046;FR20061;FR20062;FR20063;FR20065;FR20069;FR20070;FR20071;FR20077
20/06/2006;-1.0;-1.0;43.0;77.0;92.0;39.0;25.0;6.0;67.0;24.0;44.0;83.0;-1.0;26.0;91.0;49.0;23.0;41.0;32.0;32.0;31.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
21/06/2006;-1.0;-1.0;36.0;61.0;82.0;37.0;35.0;3.0;44.0;28.0;41.0;62.0;-1.0;36.0;73.0;33.0;17.0;43.0;40.0;25.0;30.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
22/06/2006;-1.0;-1.0;23.0;39.0;71.0;28.0;26.0;1.0;24.0;22.0;32.0;48.0;-1.0;23.0;58.0;21.0;10.0;33.0;26.0;-1.0;23.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
23/06/2006;-1.0;-1.0;21.0;40.0;79.0;31.0;27.0;2.0;23.0;13.0;24.0;44.0;-1.0;17.0;66.0;21.0;8.0;32.0;28.0;13.0;23.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
24/06/2006;-1.0;-1.0;28.0;73.0;81.0;30.0;28.0;3.0;57.0;22.0;31.0;71.0;-1.0;29.0;80.0;31.0;-1.0;34.0;32.0;24.0;30.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
25/06/2006;-1.0;-1.0;16.0;48.0;58.0;-1.0;17.0;2.0;32.0;13.0;-1.0;36.0;-1.0;14.0;44.0;19.0;-1.0;23.0;18.0;-1.0;19.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
26/06/2006;-1.0;-1.0;28.0;46.0;93.0;-1.0;24.0;2.0;39.0;24.0;-1.0;39.0;-1.0;26.0;57.0;27.0;13.0;35.0;30.0;16.0;20.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
27/06/2006;-1.0;-1.0;33.0;59.0;112.0;45.0;32.0;-1.0;46.0;25.0;40.0;56.0;-1.0;38.0;72.0;34.0;15.0;41.0;37.0;21.0;25.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
28/06/2006;-1.0;-1.0;28.0;57.0;106.0;45.0;28.0;3.0;60.0;25.0;44.0;58.0;-1.0;25.0;76.0;33.0;17.0;41.0;37.0;30.0;27.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
29/06/2006;-1.0;-1.0;23.0;33.0;104.0;-1.0;25.0;6.0;21.0;17.0;33.0;50.0;-1.0;24.0;62.0;22.0;10.0;36.0;24.0;16.0;28.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
30/06/2006;-1.0;-1.0;27.0;47.0;111.0;42.0;37.0;3.0;24.0;16.0;30.0;57.0;-1.0;33.0;76.0;23.0;10.0;44.0;35.0;17.0;31.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
01/07/2006;-1.0;-1.0;18.0;38.0;102.0;31.0;31.0;3.0;20.0;12.0;23.0;36.0;-1.0;21.0;57.0;20.0;9.0;29.0;27.0;13.0;27.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
02/07/2006;-1.0;-1.0;20.0;48.0;90.0;28.0;23.0;3.0;41.0;17.0;36.0;45.0;-1.0;18.0;47.0;25.0;15.0;32.0;28.0;19.0;20.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
03/07/2006;-1.0;-1.0;35.0;79.0;99.0;50.0;36.0;4.0;77.0;23.0;46.0;67.0;-1.0;31.0;92.0;36.0;23.0;48.0;43.0;30.0;36.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
04/07/2006;-1.0;-1.0;36.0;67.0;95.0;26.0;22.0;5.0;72.0;17.0;31.0;95.0;-1.0;25.0;84.0;43.0;13.0;32.0;22.0;23.0;47.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
05/07/2006;-1.0;-1.0;34.0;65.0;87.0;37.0;31.0;5.0;58.0;27.0;42.0;68.0;-1.0;33.0;73.0;30.0;14.0;32.0;38.0;24.0;30.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
06/07/2006;-1.0;-1.0;34.0;72.0;83.0;40.0;33.0;1.0;65.0;-1.0;39.0;66.0;-1.0;29.0;77.0;38.0;13.0;35.0;47.0;24.0;33.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
07/07/2006;-1.0;-1.0;27.0;43.0;77.0;31.0;27.0;0.0;41.0;-1.0;35.0;49.0;-1.0;23.0;54.0;26.0;10.0;25.0;36.0;18.0;24.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
08/07/2006;-1.0;-1.0;13.0;35.0;66.0;21.0;20.0;1.0;28.0;18.0;26.0;37.0;-1.0;17.0;46.0;19.0;7.0;17.0;25.0;14.0;22.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
09/07/2006;-1.0;-1.0;26.0;61.0;52.0;20.0;23.0;2.0;51.0;26.0;39.0;47.0;-1.0;25.0;58.0;27.0;15.0;22.0;23.0;23.0;25.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
10/07/2006;-1.0;-1.0;19.0;42.0;88.0;34.0;32.0;1.0;39.0;30.0;33.0;49.0;-1.0;27.0;65.0;20.0;13.0;27.0;34.0;19.0;23.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
11/07/2006;-1.0;-1.0;34.0;68.0;116.0;42.0;33.0;2.0;70.0;34.0;49.0;63.0;-1.0;29.0;85.0;44.0;22.0;39.0;38.0;32.0;34.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
12/07/2006;-1.0;-1.0;18.0;41.0;91.0;32.0;28.0;2.0;25.0;19.0;26.0;49.0;-1.0;21.0;63.0;19.0;8.0;25.0;25.0;12.0;26.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
13/07/2006;-1.0;-1.0;31.0;59.0;111.0;29.0;26.0;3.0;44.0;21.0;36.0;55.0;-1.0;28.0;84.0;28.0;12.0;34.0;36.0;20.0;30.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
14/07/2006;-1.0;-1.0;14.0;40.0;75.0;16.0;15.0;3.0;35.0;16.0;22.0;32.0;-1.0;15.0;40.0;20.0;10.0;17.0;21.0;14.0;20.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
15/07/2006;-1.0;-1.0;14.0;45.0;95.0;19.0;13.0;4.0;39.0;15.0;21.0;39.0;-1.0;16.0;44.0;19.0;11.0;18.0;24.0;15.0;21.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
16/07/2006;-1.0;-1.0;11.0;47.0;79.0;26.0;16.0;5.0;31.0;17.0;21.0;39.0;-1.0;17.0;39.0;21.0;10.0;19.0;23.0;13.0;16.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
17/07/2006;-1.0;-1.0;42.0;64.0;112.0;43.0;47.0;3.0;57.0;41.0;55.0;65.0;-1.0;44.0;82.0;33.0;16.0;45.0;52.0;33.0;30.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
18/07/2006;-1.0;-1.0;41.0;63.0;105.0;25.0;26.0;5.0;76.0;27.0;36.0;97.0;-1.0;30.0;87.0;43.0;18.0;35.0;30.0;26.0;48.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
19/07/2006;-1.0;-1.0;27.0;54.0;83.0;15.0;12.0;3.0;49.0;16.0;18.0;83.0;-1.0;13.0;81.0;33.0;7.0;19.0;13.0;18.0;45.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
20/07/2006;-1.0;-1.0;37.0;69.0;109.0;17.0;17.0;3.0;75.0;24.0;36.0;94.0;-1.0;27.0;96.0;47.0;10.0;26.0;16.0;22.0;38.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
21/07/2006;-1.0;-1.0;51.0;86.0;132.0;28.0;35.0;4.0;82.0;35.0;52.0;83.0;-1.0;42.0;104.0;51.0;17.0;48.0;45.0;38.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
22/07/2006;-1.0;-1.0;17.0;63.0;78.0;27.0;27.0;2.0;43.0;24.0;33.0;47.0;-1.0;33.0;69.0;24.0;18.0;28.0;34.0;26.0;31.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
23/07/2006;-1.0;-1.0;5.0;30.0;59.0;17.0;16.0;1.0;12.0;11.0;14.0;21.0;-1.0;9.0;33.0;11.0;5.0;11.0;14.0;7.0;19.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
24/07/2006;-1.0;-1.0;21.0;47.0;104.0;39.0;40.0;2.0;26.0;24.0;31.0;46.0;-1.0;24.0;75.0;18.0;9.0;31.0;34.0;15.0;29.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
25/07/2006;-1.0;-1.0;51.0;81.0;130.0;43.0;36.0;3.0;63.0;37.0;55.0;71.0;-1.0;46.0;102.0;47.0;28.0;50.0;52.0;38.0;34.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
26/07/2006;-1.0;-1.0;37.0;76.0;136.0;31.0;36.0;4.0;68.0;32.0;59.0;75.0;-1.0;32.0;98.0;42.0;18.0;41.0;34.0;43.0;41.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
27/07/2006;-1.0;-1.0;24.0;48.0;134.0;35.0;29.0;3.0;47.0;26.0;39.0;46.0;-1.0;28.0;79.0;24.0;19.0;33.0;32.0;23.0;32.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
28/07/2006;-1.0;-1.0;27.0;58.0;109.0;40.0;24.0;4.0;60.0;20.0;31.0;53.0;-1.0;26.0;75.0;30.0;16.0;27.0;32.0;22.0;30.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
29/07/2006;-1.0;-1.0;15.0;37.0;82.0;33.0;19.0;2.0;27.0;18.0;23.0;38.0;-1.0;20.0;44.0;17.0;13.0;20.0;27.0;15.0;24.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
30/07/2006;-1.0;-1.0;17.0;42.0;74.0;25.0;22.0;3.0;33.0;18.0;26.0;44.0;-1.0;17.0;39.0;23.0;10.0;24.0;27.0;18.0;20.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
31/07/2006;-1.0;-1.0;19.0;35.0;74.0;36.0;27.0;2.0;35.0;30.0;35.0;37.0;-1.0;30.0;45.0;20.0;15.0;25.0;33.0;23.0;27.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
01/08/2006;-1.0;-1.0;14.0;39.0;54.0;31.0;18.0;1.0;39.0;14.0;21.0;36.0;-1.0;14.0;55.0;20.0;13.0;18.0;23.0;17.0;24.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
02/08/2006;-1.0;-1.0;6.0;34.0;57.0;28.0;13.0;0.0;32.0;11.0;14.0;28.0;-1.0;8.0;49.0;13.0;8.0;12.0;16.0;9.0;11.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
03/08/2006;-1.0;-1.0;12.0;31.0;61.0;24.0;16.0;1.0;28.0;13.0;19.0;31.0;-1.0;9.0;47.0;17.0;7.0;20.0;21.0;10.0;13.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
04/08/2006;-1.0;-1.0;13.0;30.0;43.0;33.0;17.0;0.0;22.0;11.0;17.0;39.0;-1.0;11.0;49.0;17.0;6.0;20.0;19.0;10.0;17.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
05/08/2006;-1.0;-1.0;12.0;33.0;43.0;23.0;16.0;0.0;20.0;11.0;20.0;32.0;-1.0;13.0;40.0;13.0;5.0;23.0;20.0;8.0;11.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
06/08/2006;-1.0;-1.0;7.0;19.0;53.0;12.0;10.0;0.0;12.0;9.0;13.0;24.0;-1.0;6.0;24.0;9.0;3.0;16.0;14.0;4.0;14.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
07/08/2006;-1.0;-1.0;19.0;20.0;79.0;30.0;24.0;1.0;17.0;16.0;21.0;36.0;-1.0;13.0;42.0;12.0;5.0;23.0;25.0;9.0;22.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
08/08/2006;-1.0;-1.0;15.0;16.0;61.0;26.0;29.0;1.0;15.0;17.0;18.0;33.0;-1.0;10.0;34.0;10.0;6.0;17.0;19.0;9.0;18.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
09/08/2006;-1.0;-1.0;17.0;19.0;64.0;29.0;21.0;1.0;16.0;16.0;22.0;35.0;-1.0;9.0;41.0;13.0;5.0;20.0;21.0;10.0;16.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
10/08/2006;-1.0;-1.0;19.0;34.0;51.0;31.0;24.0;1.0;26.0;17.0;21.0;40.0;-1.0;18.0;51.0;16.0;7.0;24.0;25.0;9.0;18.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
11/08/2006;-1.0;-1.0;20.0;44.0;59.0;41.0;32.0;1.0;38.0;11.0;27.0;35.0;-1.0;28.0;51.0;19.0;16.0;26.0;29.0;21.0;27.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
12/08/2006;-1.0;-1.0;8.0;27.0;45.0;16.0;11.0;0.0;29.0;-1.0;16.0;20.0;-1.0;14.0;30.0;9.0;4.0;9.0;12.0;7.0;15.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
13/08/2006;-1.0;-1.0;8.0;21.0;29.0;14.0;15.0;0.0;34.0;-1.0;15.0;26.0;-1.0;17.0;28.0;9.0;6.0;8.0;11.0;8.0;15.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
14/08/2006;-1.0;-1.0;29.0;43.0;73.0;21.0;25.0;1.0;58.0;13.0;33.0;45.0;-1.0;27.0;48.0;23.0;11.0;27.0;30.0;25.0;17.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
15/08/2006;-1.0;-1.0;17.0;23.0;48.0;10.0;12.0;1.0;37.0;10.0;16.0;34.0;-1.0;16.0;32.0;19.0;7.0;14.0;13.0;9.0;18.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
16/08/2006;-1.0;-1.0;27.0;34.0;81.0;15.0;17.0;1.0;43.0;9.0;21.0;54.0;-1.0;20.0;48.0;27.0;5.0;21.0;15.0;11.0;26.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
17/08/2006;-1.0;-1.0;23.0;31.0;72.0;12.0;10.0;1.0;44.0;-1.0;26.0;51.0;-1.0;15.0;46.0;24.0;7.0;24.0;18.0;15.0;22.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
18/08/2006;-1.0;-1.0;29.0;38.0;74.0;16.0;19.0;1.0;44.0;8.0;20.0;58.0;-1.0;23.0;60.0;27.0;6.0;22.0;13.0;13.0;31.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
19/08/2006;-1.0;-1.0;24.0;35.0;67.0;17.0;14.0;1.0;41.0;-1.0;24.0;44.0;-1.0;20.0;45.0;25.0;8.0;25.0;21.0;15.0;29.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
20/08/2006;-1.0;-1.0;18.0;29.0;52.0;19.0;16.0;0.0;31.0;-1.0;20.0;30.0;-1.0;18.0;39.0;19.0;8.0;23.0;21.0;12.0;17.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
21/08/2006;-1.0;-1.0;15.0;27.0;70.0;29.0;25.0;1.0;33.0;12.0;28.0;36.0;-1.0;25.0;58.0;17.0;7.0;21.0;25.0;17.0;22.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
22/08/2006;-1.0;-1.0;21.0;27.0;87.0;35.0;25.0;0.0;38.0;17.0;34.0;41.0;-1.0;30.0;52.0;16.0;10.0;24.0;32.0;20.0;24.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
23/08/2006;-1.0;-1.0;31.0;36.0;89.0;27.0;32.0;2.0;58.0;29.0;38.0;46.0;-1.0;36.0;65.0;28.0;11.0;27.0;40.0;27.0;25.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
24/08/2006;-1.0;-1.0;32.0;52.0;65.0;42.0;36.0;1.0;57.0;32.0;34.0;50.0;-1.0;38.0;75.0;33.0;17.0;33.0;42.0;26.0;32.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
25/08/2006;-1.0;-1.0;29.0;52.0;86.0;28.0;30.0;2.0;57.0;22.0;29.0;45.0;-1.0;26.0;60.0;22.0;15.0;31.0;29.0;22.0;28.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
26/08/2006;-1.0;-1.0;14.0;32.0;39.0;22.0;17.0;3.0;30.0;11.0;17.0;29.0;-1.0;18.0;43.0;13.0;11.0;14.0;16.0;12.0;14.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
27/08/2006;-1.0;-1.0;10.0;21.0;43.0;15.0;15.0;2.0;18.0;9.0;20.0;27.0;-1.0;13.0;34.0;12.0;6.0;17.0;15.0;12.0;10.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
28/08/2006;-1.0;-1.0;33.0;46.0;69.0;27.0;26.0;3.0;54.0;21.0;30.0;53.0;-1.0;26.0;64.0;35.0;16.0;29.0;26.0;24.0;28.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
29/08/2006;-1.0;-1.0;27.0;44.0;66.0;31.0;25.0;4.0;45.0;20.0;25.0;53.0;-1.0;-1.0;61.0;25.0;15.0;28.0;27.0;19.0;22.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
30/08/2006;-1.0;-1.0;27.0;-1.0;77.0;30.0;30.0;2.0;33.0;18.0;30.0;48.0;-1.0;-1.0;58.0;23.0;8.0;28.0;32.0;20.0;28.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
31/08/2006;-1.0;-1.0;32.0;40.0;93.0;41.0;37.0;5.0;40.0;29.0;35.0;55.0;-1.0;-1.0;-1.0;27.0;12.0;34.0;36.0;20.0;25.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
01/09/2006;-1.0;-1.0;42.0;66.0;87.0;20.0;24.0;8.0;66.0;26.0;29.0;98.0;-1.0;-1.0;-1.0;40.0;20.0;30.0;24.0;24.0;44.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
02/09/2006;-1.0;-1.0;38.0;67.0;96.0;15.0;20.0;7.0;61.0;25.0;33.0;93.0;-1.0;27.0;82.0;48.0;13.0;30.0;20.0;31.0;39.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
03/09/2006;-1.0;-1.0;39.0;54.0;91.0;18.0;27.0;3.0;38.0;25.0;31.0;54.0;-1.0;28.0;60.0;31.0;13.0;39.0;34.0;16.0;23.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
04/09/2006;-1.0;-1.0;27.0;38.0;79.0;23.0;23.0;3.0;22.0;21.0;24.0;42.0;-1.0;25.0;56.0;21.0;9.0;33.0;27.0;15.0;19.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
05/09/2006;-1.0;-1.0;28.0;41.0;72.0;35.0;30.0;4.0;19.0;24.0;25.0;49.0;-1.0;23.0;69.0;22.0;11.0;38.0;32.0;15.0;23.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
06/09/2006;-1.0;-1.0;39.0;66.0;87.0;22.0;26.0;10.0;58.0;27.0;28.0;82.0;-1.0;23.0;87.0;40.0;20.0;38.0;27.0;26.0;33.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
07/09/2006;-1.0;-1.0;42.0;75.0;98.0;19.0;27.0;6.0;61.0;22.0;30.0;81.0;-1.0;21.0;92.0;41.0;10.0;37.0;24.0;28.0;38.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
08/09/2006;-1.0;-1.0;27.0;42.0;73.0;30.0;35.0;6.0;18.0;21.0;23.0;41.0;-1.0;20.0;63.0;20.0;9.0;31.0;28.0;12.0;21.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
09/09/2006;-1.0;-1.0;40.0;66.0;84.0;26.0;33.0;9.0;39.0;26.0;30.0;61.0;-1.0;29.0;70.0;36.0;15.0;40.0;36.0;20.0;32.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
10/09/2006;-1.0;-1.0;35.0;67.0;76.0;12.0;27.0;5.0;49.0;25.0;36.0;60.0;-1.0;20.0;77.0;35.0;9.0;33.0;23.0;24.0;32.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
11/09/2006;-1.0;-1.0;50.0;82.0;111.0;22.0;25.0;11.0;73.0;30.0;37.0;104.0;-1.0;25.0;97.0;55.0;17.0;44.0;25.0;32.0;46.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
12/09/2006;-1.0;-1.0;51.0;82.0;94.0;22.0;34.0;6.0;70.0;28.0;40.0;92.0;-1.0;27.0;102.0;50.0;13.0;41.0;26.0;37.0;59.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
13/09/2006;-1.0;-1.0;45.0;69.0;99.0;20.0;26.0;5.0;66.0;26.0;34.0;82.0;-1.0;19.0;87.0;43.0;13.0;40.0;24.0;30.0;50.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
14/09/2006;-1.0;-1.0;36.0;67.0;94.0;25.0;21.0;7.0;62.0;19.0;36.0;82.0;-1.0;16.0;82.0;37.0;14.0;34.0;19.0;25.0;45.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
15/09/2006;-1.0;-1.0;35.0;70.0;64.0;41.0;37.0;5.0;42.0;15.0;28.0;46.0;-1.0;26.0;81.0;30.0;21.0;37.0;35.0;25.0;33.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
16/09/2006;-1.0;-1.0;34.0;57.0;75.0;26.0;26.0;7.0;42.0;21.0;29.0;47.0;-1.0;18.0;63.0;32.0;11.0;37.0;32.0;21.0;26.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
17/09/2006;-1.0;-1.0;10.0;44.0;24.0;19.0;13.0;3.0;13.0;11.0;12.0;22.0;-1.0;8.0;43.0;12.0;5.0;17.0;13.0;9.0;8.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
18/09/2006;-1.0;-1.0;25.0;54.0;53.0;36.0;34.0;4.0;26.0;22.0;26.0;37.0;-1.0;19.0;63.0;25.0;11.0;32.0;32.0;19.0;29.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
19/09/2006;-1.0;-1.0;30.0;55.0;64.0;44.0;40.0;6.0;28.0;21.0;32.0;56.0;-1.0;21.0;78.0;28.0;16.0;41.0;40.0;30.0;32.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
20/09/2006;-1.0;-1.0;61.0;83.0;83.0;31.0;37.0;13.0;81.0;35.0;47.0;73.0;-1.0;27.0;87.0;56.0;22.0;51.0;50.0;37.0;35.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
21/09/2006;-1.0;-1.0;32.0;56.0;59.0;11.0;18.0;7.0;48.0;17.0;28.0;67.0;-1.0;10.0;71.0;34.0;7.0;27.0;19.0;18.0;27.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
22/09/2006;-1.0;-1.0;41.0;67.0;97.0;17.0;18.0;9.0;77.0;20.0;46.0;88.0;-1.0;16.0;90.0;45.0;11.0;41.0;25.0;26.0;38.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
23/09/2006;-1.0;-1.0;38.0;67.0;84.0;10.0;16.0;8.0;56.0;26.0;33.0;72.0;-1.0;11.0;73.0;37.0;7.0;35.0;27.0;18.0;36.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
24/09/2006;-1.0;-1.0;19.0;45.0;51.0;8.0;8.0;3.0;34.0;13.0;17.0;43.0;-1.0;6.0;45.0;17.0;5.0;18.0;10.0;10.0;23.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
25/09/2006;-1.0;-1.0;38.0;58.0;65.0;39.0;36.0;5.0;57.0;30.0;39.0;54.0;-1.0;-1.0;76.0;33.0;15.0;48.0;42.0;35.0;31.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
26/09/2006;-1.0;-1.0;33.0;46.0;60.0;33.0;41.0;3.0;21.0;24.0;28.0;42.0;-1.0;-1.0;62.0;22.0;9.0;32.0;32.0;21.0;19.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
27/09/2006;-1.0;-1.0;35.0;46.0;69.0;34.0;35.0;5.0;38.0;32.0;35.0;-1.0;-1.0;34.0;65.0;29.0;15.0;34.0;41.0;28.0;28.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
28/09/2006;-1.0;-1.0;73.0;94.0;92.0;49.0;44.0;10.0;88.0;37.0;57.0;-1.0;-1.0;44.0;105.0;76.0;32.0;59.0;60.0;48.0;30.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
29/09/2006;-1.0;-1.0;41.0;68.0;67.0;23.0;26.0;11.0;59.0;23.0;34.0;-1.0;-1.0;26.0;81.0;45.0;18.0;29.0;24.0;29.0;35.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
30/09/2006;-1.0;-1.0;22.0;45.0;44.0;9.0;12.0;8.0;30.0;9.0;22.0;-1.0;-1.0;12.0;51.0;22.0;3.0;20.0;9.0;13.0;24.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
01/10/2006;-1.0;-1.0;26.0;48.0;50.0;11.0;17.0;7.0;38.0;12.0;25.0;-1.0;-1.0;13.0;53.0;23.0;2.0;27.0;15.0;17.0;21.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
02/10/2006;-1.0;-1.0;31.0;51.0;41.0;19.0;19.0;6.0;32.0;16.0;24.0;-1.0;-1.0;21.0;59.0;30.0;7.0;25.0;17.0;18.0;25.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
03/10/2006;-1.0;-1.0;26.0;54.0;39.0;39.0;29.0;3.0;41.0;12.0;27.0;-1.0;-1.0;21.0;55.0;23.0;8.0;27.0;22.0;20.0;22.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
04/10/2006;-1.0;-1.0;40.0;71.0;58.0;-1.0;41.0;4.0;60.0;31.0;40.0;53.0;-1.0;38.0;67.0;38.0;-1.0;36.0;47.0;36.0;27.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0
