;FR20003;FR20017;FR20038;FR20045;FR20026;FR20049;FR20019;FR20002;FR20037;FR20029;FR20033;FR20013;FR20020;FR20008;FR20030;FR20004;FR20048;FR20016;FR20031;FR20046;FR20061;FR20062;FR20063;FR20065;FR20069;FR20070;FR20071;FR20077;indicateur;moyenne;q1;mediane;q3;d10
04/01/2009;22.0;8.0;-1.0;9.0;-1.0;1.0;7.0;20.0;7.0;8.0;-1.0;71.0;-1.0;25.0;-1.0;9.0;2.0;-1.0;10.0;2.0;13.0;3.0;21.0;-1.0;-1.0;-1.0;-1.0;-1.0;14.07;0;1;0;0;0
05/01/2009;66.0;31.0;-1.0;24.0;-1.0;1.0;30.0;57.0;26.0;31.0;-1.0;124.0;-1.0;55.0;-1.0;24.0;6.0;-1.0;36.0;12.0;40.0;17.0;52.0;-1.0;-1.0;-1.0;-1.0;-1.0;40.79;1;1;1;1;0
06/01/2009;66.0;11.0;-1.0;23.0;-1.0;0.0;7.0;25.0;5.0;14.0;-1.0;140.0;-1.0;46.0;-1.0;7.0;2.0;-1.0;18.0;2.0;12.0;7.0;10.0;-1.0;-1.0;-1.0;-1.0;-1.0;25.45;0;1;1;0;0
07/01/2009;75.0;9.0;-1.0;17.0;-1.0;0.0;7.0;27.0;3.0;19.0;-1.0;104.0;-1.0;45.0;-1.0;5.0;3.0;-1.0;15.0;2.0;8.0;8.0;9.0;-1.0;-1.0;-1.0;-1.0;-1.0;26.35;0;1;1;0;0
08/01/2009;119.0;37.0;-1.0;63.0;-1.0;2.0;66.0;94.0;41.0;50.0;-1.0;171.0;-1.0;105.0;-1.0;35.0;19.0;-1.0;60.0;38.0;44.0;37.0;102.0;-1.0;-1.0;-1.0;-1.0;-1.0;70.47;1;1;1;1;1
09/01/2009;183.0;114.0;-1.0;100.0;-1.0;7.0;135.0;158.0;89.0;99.0;-1.0;258.0;-1.0;198.0;-1.0;127.0;34.0;-1.0;113.0;55.0;96.0;98.0;161.0;-1.0;-1.0;-1.0;-1.0;-1.0;143.64;1;1;1;1;1
10/01/2009;125.0;111.0;-1.0;84.0;-1.0;3.0;92.0;163.0;80.0;91.0;-1.0;141.0;-1.0;152.0;-1.0;106.0;26.0;-1.0;133.0;61.0;70.0;73.0;207.0;-1.0;-1.0;-1.0;-1.0;-1.0;119.68;1;1;1;1;1
11/01/2009;105.0;82.0;-1.0;41.0;-1.0;1.0;95.0;126.0;50.0;57.0;-1.0;123.0;-1.0;135.0;-1.0;87.0;21.0;-1.0;77.0;46.0;60.0;79.0;116.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.27;1;1;1;1;1
12/01/2009;265.0;231.0;-1.0;172.0;-1.0;1.0;246.0;266.0;145.0;138.0;-1.0;284.0;-1.0;302.0;-1.0;214.0;49.0;-1.0;186.0;117.0;154.0;199.0;283.0;-1.0;-1.0;-1.0;-1.0;-1.0;242.5;1;1;1;1;1
13/01/2009;361.0;259.0;-1.0;317.0;-1.0;3.0;370.0;317.0;120.0;186.0;-1.0;294.0;-1.0;330.0;-1.0;232.0;94.0;-1.0;236.0;196.0;190.0;260.0;351.0;-1.0;-1.0;-1.0;-1.0;-1.0;293.66;1;1;1;1;1
14/01/2009;224.0;173.0;-1.0;202.0;-1.0;0.0;181.0;240.0;119.0;143.0;-1.0;293.0;-1.0;185.0;-1.0;166.0;69.0;-1.0;180.0;183.0;108.0;156.0;292.0;-1.0;-1.0;-1.0;-1.0;-1.0;190.29;1;1;1;1;1
15/01/2009;72.0;19.0;-1.0;25.0;-1.0;1.0;40.0;55.0;8.0;14.0;-1.0;172.0;-1.0;71.0;-1.0;15.0;4.0;-1.0;24.0;5.0;23.0;14.0;54.0;-1.0;-1.0;-1.0;-1.0;-1.0;40.32;1;1;1;1;0
16/01/2009;208.0;114.0;-1.0;126.0;-1.0;1.0;203.0;154.0;56.0;50.0;-1.0;203.0;-1.0;219.0;-1.0;101.0;47.0;-1.0;89.0;115.0;69.0;120.0;211.0;-1.0;-1.0;-1.0;-1.0;-1.0;153.21;1;1;1;1;1
17/01/2009;174.0;116.0;-1.0;64.0;-1.0;1.0;186.0;167.0;44.0;89.0;-1.0;142.0;-1.0;234.0;-1.0;107.0;15.0;-1.0;97.0;125.0;113.0;109.0;210.0;-1.0;-1.0;-1.0;-1.0;-1.0;151.45;1;1;1;1;1
18/01/2009;41.0;22.0;-1.0;6.0;-1.0;1.0;18.0;39.0;2.0;4.0;-1.0;45.0;-1.0;115.0;-1.0;6.0;2.0;-1.0;0.0;3.0;10.0;8.0;26.0;-1.0;-1.0;-1.0;-1.0;-1.0;36.32;1;1;1;1;0
19/01/2009;53.0;5.0;-1.0;4.0;-1.0;1.0;18.0;24.0;2.0;3.0;-1.0;51.0;-1.0;54.0;-1.0;3.0;2.0;-1.0;1.0;0.0;6.0;5.0;33.0;-1.0;-1.0;-1.0;-1.0;-1.0;23.38;0;1;1;0;0
20/01/2009;94.0;42.0;-1.0;36.0;-1.0;1.0;101.0;89.0;32.0;25.0;-1.0;186.0;-1.0;136.0;-1.0;31.0;7.0;-1.0;35.0;34.0;38.0;23.0;158.0;-1.0;-1.0;-1.0;-1.0;-1.0;70.44;1;1;1;1;1
21/01/2009;128.0;93.0;-1.0;77.0;-1.0;0.0;95.0;139.0;70.0;79.0;-1.0;206.0;-1.0;133.0;-1.0;74.0;17.0;-1.0;98.0;38.0;56.0;51.0;221.0;-1.0;-1.0;-1.0;-1.0;-1.0;102.5;1;1;1;1;1
22/01/2009;98.0;35.0;-1.0;39.0;-1.0;1.0;92.0;77.0;28.0;39.0;-1.0;128.0;-1.0;118.0;-1.0;32.0;13.0;-1.0;22.0;35.0;52.0;33.0;135.0;-1.0;-1.0;-1.0;-1.0;-1.0;66.49;1;1;1;1;1
23/01/2009;71.0;14.0;-1.0;11.0;-1.0;1.0;36.0;52.0;6.0;11.0;-1.0;52.0;-1.0;68.0;-1.0;11.0;2.0;-1.0;10.0;6.0;16.0;16.0;60.0;-1.0;-1.0;-1.0;-1.0;-1.0;37.68;1;1;1;1;0
24/01/2009;49.0;6.0;-1.0;4.0;-1.0;0.0;20.0;36.0;2.0;7.0;-1.0;52.0;-1.0;54.0;-1.0;3.0;2.0;-1.0;5.0;5.0;7.0;4.0;46.0;-1.0;-1.0;-1.0;-1.0;-1.0;24.61;0;1;1;0;0
25/01/2009;54.0;35.0;-1.0;14.0;-1.0;1.0;79.0;81.0;15.0;27.0;-1.0;62.0;-1.0;69.0;-1.0;27.0;5.0;-1.0;32.0;24.0;23.0;28.0;124.0;-1.0;-1.0;-1.0;-1.0;-1.0;50.21;1;1;1;1;0
26/01/2009;91.0;52.0;-1.0;59.0;-1.0;0.0;31.0;81.0;40.0;69.0;-1.0;196.0;-1.0;-1.0;-1.0;41.0;-1.0;-1.0;62.0;21.0;39.0;22.0;107.0;-1.0;-1.0;-1.0;-1.0;-1.0;56.26;1;1;1;1;0
27/01/2009;71.0;8.0;-1.0;15.0;-1.0;0.0;4.0;31.0;3.0;14.0;-1.0;89.0;-1.0;-1.0;-1.0;4.0;-1.0;-1.0;11.0;2.0;10.0;3.0;28.0;-1.0;-1.0;-1.0;-1.0;-1.0;21.9;0;1;1;0;0
28/01/2009;79.0;-1.0;-1.0;27.0;-1.0;0.0;9.0;33.0;7.0;22.0;-1.0;144.0;-1.0;72.0;-1.0;6.0;3.0;-1.0;16.0;7.0;15.0;8.0;34.0;-1.0;-1.0;-1.0;-1.0;-1.0;36.94;1;1;1;1;0
29/01/2009;91.0;-1.0;-1.0;64.0;-1.0;-1.0;41.0;65.0;33.0;50.0;-1.0;151.0;-1.0;111.0;-1.0;46.0;6.0;-1.0;46.0;30.0;45.0;23.0;106.0;-1.0;-1.0;-1.0;-1.0;-1.0;65.33;1;1;1;1;1
30/01/2009;167.0;102.0;-1.0;83.0;-1.0;-1.0;153.0;150.0;83.0;106.0;-1.0;184.0;-1.0;159.0;-1.0;94.0;20.0;-1.0;117.0;104.0;68.0;83.0;325.0;-1.0;-1.0;-1.0;-1.0;-1.0;128.17;1;1;1;1;1
31/01/2009;56.0;22.0;-1.0;7.0;-1.0;3.0;33.0;54.0;40.0;60.0;-1.0;131.0;-1.0;90.0;-1.0;17.0;2.0;-1.0;49.0;20.0;72.0;12.0;181.0;-1.0;-1.0;-1.0;-1.0;-1.0;43.22;1;1;1;1;0
01/02/2009;44.0;19.0;-1.0;5.0;-1.0;3.0;23.0;37.0;12.0;5.0;-1.0;93.0;-1.0;36.0;-1.0;15.0;1.0;-1.0;11.0;6.0;12.0;10.0;139.0;-1.0;-1.0;-1.0;-1.0;-1.0;27.41;0;1;1;0;0
02/02/2009;153.0;87.0;-1.0;-1.0;-1.0;3.0;89.0;117.0;60.0;98.0;-1.0;238.0;-1.0;104.0;-1.0;78.0;12.0;-1.0;96.0;48.0;45.0;59.0;211.0;-1.0;-1.0;-1.0;-1.0;-1.0;99.3;1;1;1;1;1
03/02/2009;132.0;45.0;-1.0;-1.0;-1.0;1.0;41.0;84.0;41.0;54.0;-1.0;247.0;-1.0;109.0;-1.0;39.0;10.0;-1.0;56.0;30.0;49.0;31.0;174.0;-1.0;-1.0;-1.0;-1.0;-1.0;72.31;1;1;1;1;1
04/02/2009;119.0;24.0;-1.0;-1.0;-1.0;1.0;81.0;73.0;18.0;15.0;-1.0;178.0;-1.0;90.0;-1.0;25.0;8.0;-1.0;13.0;18.0;44.0;26.0;138.0;-1.0;-1.0;-1.0;-1.0;-1.0;60.33;1;1;1;1;0
05/02/2009;63.0;8.0;-1.0;-1.0;-1.0;1.0;37.0;31.0;2.0;4.0;-1.0;85.0;-1.0;55.0;-1.0;8.0;2.0;-1.0;5.0;2.0;15.0;8.0;67.0;-1.0;-1.0;-1.0;-1.0;-1.0;28.94;0;1;1;0;0
06/02/2009;95.0;22.0;-1.0;-1.0;-1.0;1.0;72.0;71.0;4.0;13.0;-1.0;183.0;-1.0;95.0;-1.0;13.0;1.0;-1.0;12.0;5.0;41.0;12.0;151.0;-1.0;-1.0;-1.0;-1.0;-1.0;52.45;1;1;1;1;0
07/02/2009;68.0;9.0;-1.0;-1.0;-1.0;0.0;33.0;47.0;5.0;8.0;-1.0;107.0;-1.0;35.0;-1.0;8.0;2.0;-1.0;5.0;5.0;18.0;6.0;105.0;-1.0;-1.0;-1.0;-1.0;-1.0;29.37;1;1;1;0;0
08/02/2009;28.0;5.0;-1.0;6.0;-1.0;0.0;8.0;21.0;1.0;4.0;-1.0;41.0;-1.0;22.0;-1.0;3.0;1.0;-1.0;7.0;3.0;7.0;2.0;51.0;-1.0;-1.0;-1.0;-1.0;-1.0;13.42;0;1;0;0;0
09/02/2009;78.0;14.0;-1.0;11.0;-1.0;1.0;47.0;47.0;4.0;6.0;-1.0;140.0;-1.0;83.0;-1.0;13.0;5.0;-1.0;4.0;8.0;22.0;14.0;78.0;-1.0;-1.0;-1.0;-1.0;-1.0;41.15;1;1;1;1;0
10/02/2009;51.0;3.0;-1.0;15.0;-1.0;0.0;15.0;27.0;2.0;5.0;-1.0;57.0;-1.0;-1.0;-1.0;2.0;3.0;-1.0;4.0;0.0;5.0;3.0;53.0;-1.0;-1.0;-1.0;-1.0;-1.0;17.36;0;1;0;0;0
11/02/2009;59.0;8.0;-1.0;28.0;-1.0;0.0;4.0;28.0;4.0;8.0;-1.0;126.0;-1.0;-1.0;-1.0;4.0;3.0;-1.0;11.0;2.0;8.0;5.0;35.0;-1.0;-1.0;-1.0;-1.0;-1.0;19.76;0;1;1;0;0
12/02/2009;55.0;9.0;-1.0;24.0;-1.0;0.0;22.0;27.0;6.0;13.0;-1.0;102.0;-1.0;29.0;-1.0;5.0;5.0;-1.0;10.0;6.0;10.0;7.0;45.0;-1.0;-1.0;-1.0;-1.0;-1.0;21.94;0;1;1;0;0
13/02/2009;70.0;9.0;-1.0;23.0;-1.0;0.0;13.0;28.0;3.0;8.0;-1.0;159.0;-1.0;49.0;-1.0;5.0;5.0;-1.0;17.0;2.0;18.0;4.0;32.0;-1.0;-1.0;-1.0;-1.0;-1.0;26.5;0;1;1;0;0
14/02/2009;29.0;5.0;-1.0;4.0;-1.0;0.0;2.0;10.0;1.0;4.0;-1.0;76.0;-1.0;20.0;-1.0;2.0;4.0;-1.0;7.0;0.0;9.0;3.0;12.0;-1.0;-1.0;-1.0;-1.0;-1.0;11.08;0;0;0;0;0
15/02/2009;22.0;4.0;-1.0;6.0;-1.0;0.0;2.0;15.0;2.0;4.0;-1.0;48.0;-1.0;14.0;-1.0;2.0;4.0;-1.0;7.0;0.0;7.0;2.0;14.0;-1.0;-1.0;-1.0;-1.0;-1.0;9.51;0;0;0;0;0
16/02/2009;63.0;15.0;-1.0;54.0;-1.0;0.0;21.0;35.0;15.0;33.0;-1.0;152.0;-1.0;52.0;-1.0;8.0;10.0;-1.0;32.0;14.0;22.0;7.0;70.0;-1.0;-1.0;-1.0;-1.0;-1.0;30.07;1;1;1;0;0
17/02/2009;97.0;57.0;-1.0;27.0;-1.0;0.0;84.0;99.0;36.0;38.0;-1.0;285.0;-1.0;105.0;-1.0;53.0;8.0;-1.0;55.0;-1.0;56.0;46.0;124.0;-1.0;-1.0;-1.0;-1.0;-1.0;76.72;1;1;1;1;1
18/02/2009;53.0;15.0;-1.0;31.0;-1.0;1.0;11.0;22.0;10.0;21.0;-1.0;159.0;-1.0;-1.0;-1.0;8.0;6.0;-1.0;22.0;-1.0;15.0;10.0;37.0;-1.0;-1.0;-1.0;-1.0;-1.0;21.5;0;1;1;0;0
19/02/2009;53.0;8.0;-1.0;26.0;-1.0;0.0;4.0;14.0;11.0;14.0;-1.0;127.0;-1.0;-1.0;-1.0;4.0;5.0;-1.0;12.0;3.0;13.0;5.0;14.0;-1.0;-1.0;-1.0;-1.0;-1.0;16.04;0;1;0;0;0
20/02/2009;73.0;29.0;-1.0;35.0;-1.0;0.0;17.0;55.0;16.0;39.0;-1.0;150.0;-1.0;59.0;-1.0;16.0;11.0;-1.0;32.0;12.0;24.0;9.0;43.0;-1.0;-1.0;-1.0;-1.0;-1.0;38.68;1;1;1;1;0
21/02/2009;25.0;3.0;-1.0;5.0;-1.0;0.0;2.0;10.0;1.0;7.0;-1.0;53.0;-1.0;16.0;-1.0;2.0;4.0;-1.0;6.0;0.0;7.0;2.0;9.0;-1.0;-1.0;-1.0;-1.0;-1.0;9.31;0;0;0;0;0
22/02/2009;28.0;4.0;-1.0;5.0;-1.0;0.0;12.0;30.0;3.0;4.0;-1.0;66.0;-1.0;26.0;-1.0;4.0;4.0;-1.0;7.0;0.0;6.0;3.0;35.0;-1.0;-1.0;-1.0;-1.0;-1.0;15.73;0;1;0;0;0
23/02/2009;68.0;16.0;-1.0;29.0;-1.0;0.0;13.0;44.0;15.0;16.0;-1.0;133.0;-1.0;56.0;-1.0;8.0;4.0;-1.0;21.0;3.0;14.0;7.0;38.0;-1.0;-1.0;-1.0;-1.0;-1.0;31.7;1;1;1;0;0
24/02/2009;52.0;6.0;-1.0;12.0;-1.0;0.0;4.0;14.0;2.0;9.0;-1.0;109.0;-1.0;28.0;-1.0;3.0;4.0;-1.0;9.0;0.0;3.0;3.0;13.0;-1.0;-1.0;-1.0;-1.0;-1.0;16.89;0;1;0;0;0
25/02/2009;82.0;27.0;-1.0;67.0;-1.0;1.0;-1.0;72.0;31.0;-1.0;-1.0;156.0;-1.0;80.0;-1.0;19.0;13.0;-1.0;31.0;55.0;18.0;22.0;115.0;-1.0;-1.0;-1.0;-1.0;-1.0;50.96;1;1;1;1;0
26/02/2009;160.0;74.0;-1.0;81.0;-1.0;0.0;-1.0;143.0;62.0;99.0;-1.0;209.0;-1.0;148.0;-1.0;78.0;29.0;-1.0;70.0;54.0;50.0;69.0;170.0;-1.0;-1.0;-1.0;-1.0;-1.0;110.78;1;1;1;1;1
27/02/2009;75.0;10.0;-1.0;42.0;-1.0;1.0;7.0;44.0;13.0;47.0;-1.0;117.0;-1.0;41.0;-1.0;6.0;4.0;-1.0;25.0;2.0;23.0;9.0;33.0;-1.0;-1.0;-1.0;-1.0;-1.0;29.48;1;1;1;0;0
28/02/2009;54.0;12.0;-1.0;16.0;-1.0;1.0;45.0;48.0;13.0;16.0;-1.0;76.0;-1.0;58.0;-1.0;12.0;9.0;-1.0;9.0;13.0;14.0;13.0;59.0;-1.0;-1.0;-1.0;-1.0;-1.0;32.97;1;1;1;0;0
01/03/2009;27.0;4.0;-1.0;2.0;-1.0;1.0;18.0;21.0;1.0;3.0;-1.0;45.0;-1.0;-1.0;-1.0;2.0;4.0;-1.0;1.0;0.0;2.0;1.0;36.0;-1.0;-1.0;-1.0;-1.0;-1.0;11.53;0;0;0;0;0
02/03/2009;96.0;13.0;-1.0;40.0;-1.0;0.0;43.0;69.0;16.0;14.0;-1.0;138.0;-1.0;-1.0;-1.0;11.0;5.0;-1.0;18.0;7.0;6.0;9.0;100.0;-1.0;-1.0;-1.0;-1.0;-1.0;39.57;1;1;1;1;0
03/03/2009;75.0;18.0;-1.0;32.0;-1.0;0.0;31.0;66.0;29.0;18.0;-1.0;150.0;-1.0;89.0;-1.0;16.0;5.0;-1.0;17.0;18.0;21.0;-1.0;76.0;-1.0;-1.0;-1.0;-1.0;-1.0;50.69;1;1;1;1;0
04/03/2009;55.0;5.0;-1.0;5.0;-1.0;0.0;19.0;24.0;1.0;4.0;-1.0;70.0;-1.0;52.0;-1.0;4.0;3.0;-1.0;2.0;6.0;9.0;-1.0;27.0;-1.0;-1.0;-1.0;-1.0;-1.0;26.57;0;1;1;0;0
05/03/2009;49.0;6.0;-1.0;24.0;-1.0;0.0;-1.0;16.0;4.0;8.0;-1.0;101.0;-1.0;32.0;-1.0;4.0;4.0;-1.0;11.0;3.0;3.0;-1.0;22.0;-1.0;-1.0;-1.0;-1.0;-1.0;20.86;0;1;1;0;0
06/03/2009;54.0;9.0;-1.0;14.0;-1.0;0.0;17.0;21.0;5.0;7.0;-1.0;104.0;-1.0;35.0;-1.0;5.0;4.0;-1.0;12.0;1.0;3.0;5.0;26.0;-1.0;-1.0;-1.0;-1.0;-1.0;20.85;0;1;1;0;0
07/03/2009;22.0;4.0;-1.0;9.0;-1.0;0.0;2.0;18.0;3.0;4.0;-1.0;70.0;-1.0;18.0;-1.0;3.0;4.0;-1.0;8.0;0.0;5.0;2.0;18.0;-1.0;-1.0;-1.0;-1.0;-1.0;10.82;0;0;0;0;0
08/03/2009;27.0;5.0;-1.0;4.0;-1.0;0.0;28.0;34.0;3.0;4.0;-1.0;78.0;-1.0;47.0;-1.0;4.0;4.0;-1.0;3.0;1.0;3.0;3.0;53.0;-1.0;-1.0;-1.0;-1.0;-1.0;20.16;0;1;1;0;0
09/03/2009;58.0;12.0;-1.0;22.0;-1.0;2.0;26.0;37.0;17.0;25.0;-1.0;116.0;-1.0;49.0;-1.0;8.0;4.0;-1.0;12.0;4.0;5.0;6.0;59.0;-1.0;-1.0;-1.0;-1.0;-1.0;28.0;0;1;1;0;0
10/03/2009;106.0;27.0;-1.0;21.0;-1.0;0.0;83.0;78.0;26.0;26.0;-1.0;158.0;-1.0;90.0;-1.0;-1.0;8.0;-1.0;14.0;20.0;24.0;27.0;119.0;-1.0;-1.0;-1.0;-1.0;-1.0;65.34;1;1;1;1;1
11/03/2009;51.0;6.0;-1.0;38.0;-1.0;2.0;16.0;26.0;12.0;12.0;-1.0;110.0;-1.0;38.0;-1.0;-1.0;7.0;-1.0;15.0;7.0;3.0;6.0;57.0;-1.0;-1.0;-1.0;-1.0;-1.0;24.86;0;1;1;0;0
12/03/2009;100.0;60.0;-1.0;42.0;-1.0;0.0;104.0;87.0;25.0;36.0;-1.0;163.0;-1.0;88.0;-1.0;29.0;7.0;-1.0;51.0;43.0;23.0;38.0;172.0;-1.0;-1.0;-1.0;-1.0;-1.0;68.85;1;1;1;1;1
13/03/2009;102.0;64.0;-1.0;74.0;-1.0;0.0;81.0;97.0;34.0;56.0;-1.0;180.0;-1.0;84.0;-1.0;52.0;16.0;-1.0;63.0;27.0;32.0;56.0;177.0;-1.0;-1.0;-1.0;-1.0;-1.0;76.05;1;1;1;1;1
14/03/2009;77.0;19.0;-1.0;24.0;-1.0;0.0;53.0;53.0;18.0;22.0;-1.0;85.0;-1.0;49.0;-1.0;29.0;8.0;-1.0;20.0;20.0;14.0;19.0;99.0;-1.0;-1.0;-1.0;-1.0;-1.0;41.41;1;1;1;1;0
15/03/2009;10.0;2.0;-1.0;2.0;-1.0;2.0;0.0;5.0;1.0;2.0;-1.0;41.0;-1.0;8.0;-1.0;0.0;4.0;-1.0;3.0;0.0;2.0;0.0;13.0;-1.0;-1.0;-1.0;-1.0;-1.0;6.32;0;0;0;0;0
16/03/2009;39.0;6.0;-1.0;17.0;-1.0;0.0;3.0;15.0;3.0;14.0;-1.0;106.0;-1.0;21.0;-1.0;3.0;4.0;-1.0;8.0;0.0;3.0;2.0;21.0;-1.0;-1.0;-1.0;-1.0;-1.0;13.91;0;1;0;0;0
17/03/2009;76.0;21.0;-1.0;35.0;-1.0;0.0;14.0;48.0;19.0;33.0;-1.0;136.0;-1.0;51.0;-1.0;17.0;9.0;-1.0;22.0;9.0;12.0;9.0;98.0;-1.0;-1.0;-1.0;-1.0;-1.0;36.1;1;1;1;1;0
18/03/2009;57.0;-1.0;-1.0;41.0;-1.0;2.0;8.0;27.0;16.0;21.0;-1.0;141.0;-1.0;31.0;-1.0;9.0;5.0;-1.0;13.0;1.0;9.0;5.0;37.0;-1.0;-1.0;-1.0;-1.0;-1.0;24.59;0;1;1;0;0
19/03/2009;40.0;-1.0;-1.0;36.0;-1.0;0.0;5.0;17.0;17.0;33.0;-1.0;99.0;-1.0;29.0;-1.0;10.0;6.0;-1.0;14.0;2.0;10.0;4.0;22.0;-1.0;-1.0;-1.0;-1.0;-1.0;19.05;0;1;0;0;0
20/03/2009;30.0;5.0;10.0;7.0;-1.0;0.0;4.0;9.0;2.0;14.0;-1.0;67.0;-1.0;15.0;-1.0;2.0;4.0;-1.0;6.0;0.0;3.0;3.0;8.0;-1.0;-1.0;-1.0;-1.0;-1.0;10.31;0;0;0;0;0
21/03/2009;20.0;3.0;7.0;7.0;-1.0;0.0;3.0;16.0;3.0;9.0;-1.0;49.0;-1.0;11.0;-1.0;2.0;4.0;-1.0;6.0;0.0;6.0;2.0;9.0;-1.0;-1.0;-1.0;-1.0;-1.0;8.73;0;0;0;0;0
22/03/2009;12.0;4.0;5.0;3.0;-1.0;0.0;2.0;7.0;1.0;4.0;-1.0;44.0;-1.0;10.0;-1.0;1.0;4.0;-1.0;4.0;0.0;3.0;1.0;9.0;-1.0;-1.0;-1.0;-1.0;-1.0;5.71;0;0;0;0;0
23/03/2009;64.0;10.0;8.0;22.0;-1.0;0.0;26.0;46.0;9.0;10.0;-1.0;91.0;-1.0;33.0;-1.0;7.0;6.0;-1.0;11.0;11.0;11.0;9.0;81.0;-1.0;-1.0;-1.0;-1.0;-1.0;28.06;0;1;1;0;0
24/03/2009;50.0;5.0;11.0;14.0;-1.0;0.0;4.0;18.0;2.0;9.0;-1.0;88.0;-1.0;24.0;-1.0;2.0;4.0;-1.0;8.0;0.0;3.0;3.0;43.0;-1.0;-1.0;-1.0;-1.0;-1.0;16.58;0;1;0;0;0
25/03/2009;98.0;18.0;24.0;42.0;-1.0;0.0;67.0;56.0;17.0;33.0;-1.0;112.0;-1.0;-1.0;-1.0;13.0;11.0;-1.0;12.0;16.0;16.0;19.0;131.0;-1.0;-1.0;-1.0;-1.0;-1.0;42.44;1;1;1;1;0
26/03/2009;75.0;21.0;8.0;25.0;-1.0;0.0;36.0;48.0;5.0;12.0;-1.0;148.0;-1.0;-1.0;-1.0;7.0;6.0;-1.0;9.0;15.0;7.0;10.0;98.0;-1.0;-1.0;-1.0;-1.0;-1.0;32.48;1;1;1;0;0
27/03/2009;86.0;16.0;13.0;20.0;-1.0;0.0;52.0;49.0;4.0;16.0;-1.0;95.0;-1.0;66.0;-1.0;17.0;3.0;-1.0;6.0;12.0;7.0;14.0;99.0;-1.0;-1.0;-1.0;-1.0;-1.0;41.2;1;1;1;1;0
28/03/2009;32.0;3.0;2.0;5.0;-1.0;0.0;20.0;24.0;2.0;1.0;-1.0;56.0;-1.0;27.0;-1.0;2.0;0.0;-1.0;3.0;0.0;4.0;2.0;52.0;-1.0;-1.0;-1.0;-1.0;-1.0;15.39;0;1;0;0;0
29/03/2009;11.0;2.0;5.0;5.0;-1.0;0.0;5.0;10.0;1.0;7.0;-1.0;30.0;-1.0;7.0;-1.0;2.0;0.0;-1.0;3.0;0.0;2.0;1.0;37.0;-1.0;-1.0;-1.0;-1.0;-1.0;5.85;0;0;0;0;0
30/03/2009;36.0;5.0;10.0;18.0;-1.0;0.0;4.0;11.0;3.0;10.0;-1.0;84.0;-1.0;16.0;-1.0;3.0;0.0;-1.0;8.0;1.0;3.0;3.0;21.0;-1.0;-1.0;-1.0;-1.0;-1.0;11.91;0;1;0;0;0
31/03/2009;-1.0;12.0;16.0;64.0;-1.0;0.0;10.0;30.0;10.0;36.0;-1.0;104.0;-1.0;31.0;-1.0;8.0;6.0;-1.0;26.0;12.0;15.0;11.0;98.0;-1.0;-1.0;-1.0;-1.0;-1.0;19.41;0;1;0;0;0
01/04/2009;-1.0;7.0;21.0;38.0;-1.0;0.0;24.0;28.0;21.0;27.0;-1.0;110.0;-1.0;32.0;-1.0;18.0;6.0;-1.0;14.0;4.0;10.0;7.0;57.0;-1.0;-1.0;-1.0;-1.0;-1.0;19.18;0;1;0;0;0
02/04/2009;87.0;19.0;15.0;48.0;-1.0;0.0;47.0;53.0;21.0;18.0;-1.0;119.0;-1.0;55.0;-1.0;22.0;10.0;-1.0;16.0;20.0;-1.0;16.0;122.0;-1.0;-1.0;-1.0;-1.0;-1.0;42.6;1;1;1;1;0
03/04/2009;73.0;9.0;3.0;25.0;-1.0;0.0;29.0;42.0;2.0;7.0;-1.0;109.0;-1.0;60.0;-1.0;6.0;1.0;-1.0;5.0;2.0;-1.0;6.0;96.0;-1.0;-1.0;-1.0;-1.0;-1.0;32.46;1;1;1;0;0
04/04/2009;39.0;10.0;12.0;55.0;-1.0;1.0;11.0;31.0;6.0;18.0;-1.0;66.0;-1.0;25.0;-1.0;5.0;4.0;-1.0;9.0;14.0;10.0;8.0;99.0;-1.0;-1.0;-1.0;-1.0;-1.0;20.14;0;1;1;0;0
05/04/2009;16.0;2.0;2.0;28.0;-1.0;0.0;5.0;17.0;1.0;8.0;-1.0;50.0;-1.0;10.0;-1.0;1.0;0.0;-1.0;3.0;1.0;2.0;2.0;88.0;-1.0;-1.0;-1.0;-1.0;-1.0;8.76;0;0;0;0;0
06/04/2009;52.0;17.0;-1.0;37.0;-1.0;0.0;43.0;39.0;23.0;24.0;-1.0;76.0;-1.0;49.0;-1.0;12.0;1.0;-1.0;12.0;10.0;15.0;-1.0;109.0;-1.0;-1.0;-1.0;-1.0;-1.0;34.58;1;1;1;1;0
07/04/2009;52.0;6.0;-1.0;23.0;-1.0;0.0;30.0;41.0;3.0;5.0;-1.0;80.0;-1.0;43.0;-1.0;3.0;0.0;-1.0;4.0;5.0;7.0;-1.0;100.0;-1.0;-1.0;-1.0;-1.0;-1.0;29.18;0;1;1;0;0
08/04/2009;44.0;9.0;6.0;36.0;-1.0;0.0;18.0;50.0;6.0;11.0;-1.0;120.0;-1.0;40.0;-1.0;5.0;1.0;-1.0;12.0;4.0;11.0;-1.0;112.0;-1.0;-1.0;-1.0;-1.0;-1.0;29.33;1;1;1;0;0
