;FR20013;FR20046;FR20062;FR20065;FR20061;FR20077;FR20037;FR20017;FR20048;indicateur;moyenne;q1;mediane;q3;d10;seuil_oms
04/03/2018;15.9;10.5;11.9;-1.0;-1.0;10.0;-1.0;-1.0;-1.0;13.17;0;1;0;0;0;0
05/03/2018;17.9;11.2;15.5;-1.0;-1.0;14.4;-1.0;-1.0;-1.0;14.57;0;1;0;0;0;0
06/03/2018;-1.0;6.5;6.3;-1.0;-1.0;7.3;-1.0;-1.0;-1.0;6.49;0;0;0;0;0;0
07/03/2018;-1.0;3.3;4.4;-1.0;-1.0;3.6;-1.0;-1.0;-1.0;3.34;0;0;0;0;0;0
08/03/2018;11.1;8.1;8.6;-1.0;-1.0;6.8;-1.0;-1.0;-1.0;9.58;0;0;0;0;0;0
09/03/2018;6.4;2.9;5.0;-1.0;-1.0;4.2;-1.0;-1.0;-1.0;4.66;0;0;0;0;0;0
10/03/2018;6.5;3.7;4.6;-1.0;-1.0;3.0;-1.0;-1.0;-1.0;5.09;0;0;0;0;0;0
11/03/2018;5.6;2.1;4.0;-1.0;-1.0;3.0;-1.0;-1.0;-1.0;3.85;0;0;0;0;0;0
12/03/2018;6.4;2.1;2.6;-1.0;-1.0;3.0;-1.0;-1.0;-1.0;4.22;0;0;0;0;0;0
13/03/2018;10.3;6.6;6.2;-1.0;-1.0;5.4;-1.0;-1.0;-1.0;8.41;0;0;0;0;0;0
14/03/2018;10.7;12.2;12.4;-1.0;-1.0;7.3;-1.0;-1.0;-1.0;11.47;0;1;0;0;0;0
15/03/2018;9.5;6.1;5.3;-1.0;-1.0;5.0;-1.0;-1.0;-1.0;7.75;0;0;0;0;0;0
16/03/2018;13.3;9.2;9.8;-1.0;-1.0;9.1;-1.0;-1.0;-1.0;11.22;0;1;0;0;0;0
17/03/2018;7.4;5.4;-1.0;-1.0;-1.0;5.5;-1.0;-1.0;-1.0;6.4;0;0;0;0;0;0
18/03/2018;12.1;10.0;10.6;-1.0;-1.0;11.1;-1.0;-1.0;-1.0;11.04;0;1;0;0;0;0
19/03/2018;18.0;13.5;16.0;-1.0;-1.0;17.1;-1.0;-1.0;-1.0;15.75;0;1;0;0;0;0
20/03/2018;20.4;20.7;21.2;-1.0;-1.0;17.3;-1.0;-1.0;-1.0;20.56;1;1;1;0;0;0
21/03/2018;11.2;8.0;9.8;-1.0;-1.0;8.1;-1.0;-1.0;-1.0;9.6;0;0;0;0;0;0
22/03/2018;12.7;11.3;12.1;-1.0;-1.0;10.8;-1.0;-1.0;-1.0;12.0;0;1;0;0;0;0
23/03/2018;11.9;13.7;10.1;-1.0;-1.0;11.1;-1.0;-1.0;-1.0;12.75;0;1;0;0;0;0
24/03/2018;21.6;22.6;20.4;-1.0;-1.0;19.8;-1.0;-1.0;-1.0;22.07;1;1;1;0;0;0
25/03/2018;15.0;17.0;12.9;-1.0;-1.0;10.3;-1.0;-1.0;-1.0;15.94;0;1;0;0;0;0
26/03/2018;19.5;-1.0;17.9;-1.0;-1.0;18.1;-1.0;-1.0;-1.0;19.44;0;1;1;0;0;0
27/03/2018;27.2;-1.0;27.3;-1.0;-1.0;24.1;-1.0;-1.0;-1.0;27.2;1;1;1;1;0;1
28/03/2018;14.0;10.1;11.3;-1.0;-1.0;8.6;-1.0;-1.0;-1.0;12.04;0;1;0;0;0;0
29/03/2018;9.4;5.4;5.5;-1.0;-1.0;4.9;-1.0;-1.0;-1.0;7.36;0;0;0;0;0;0
30/03/2018;11.5;6.1;8.8;-1.0;-1.0;7.7;-1.0;-1.0;-1.0;8.8;0;0;0;0;0;0
31/03/2018;9.7;5.5;8.0;-1.0;-1.0;6.6;-1.0;-1.0;-1.0;7.61;0;0;0;0;0;0
01/04/2018;8.4;6.8;6.1;-1.0;-1.0;5.3;-1.0;-1.0;-1.0;7.57;0;0;0;0;0;0
02/04/2018;7.7;7.6;8.2;-1.0;-1.0;6.1;-1.0;-1.0;-1.0;7.66;0;0;0;0;0;0
03/04/2018;6.7;7.5;7.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;7.11;0;0;0;0;0;0
04/04/2018;9.5;7.1;7.4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;8.28;0;0;0;0;0;0
05/04/2018;9.2;4.0;4.0;-1.0;-1.0;4.0;-1.0;-1.0;-1.0;6.55;0;0;0;0;0;0
06/04/2018;8.3;6.6;7.7;-1.0;-1.0;5.8;-1.0;-1.0;-1.0;7.45;0;0;0;0;0;0
07/04/2018;10.7;5.8;6.4;-1.0;-1.0;5.8;-1.0;-1.0;-1.0;8.21;0;0;0;0;0;0
08/04/2018;12.6;10.3;11.2;-1.0;-1.0;11.8;-1.0;-1.0;-1.0;11.45;0;1;0;0;0;0
09/04/2018;11.4;7.4;8.6;-1.0;-1.0;6.7;-1.0;-1.0;-1.0;9.38;0;0;0;0;0;0
10/04/2018;4.9;2.5;3.1;-1.0;-1.0;2.5;-1.0;-1.0;-1.0;3.69;0;0;0;0;0;0
11/04/2018;9.7;6.4;7.0;-1.0;-1.0;5.4;-1.0;-1.0;-1.0;8.03;0;0;0;0;0;0
12/04/2018;-1.0;1.7;3.3;-1.0;-1.0;2.7;-1.0;-1.0;-1.0;1.76;0;0;0;0;0;0
13/04/2018;5.9;2.4;3.4;-1.0;-1.0;2.3;-1.0;-1.0;-1.0;4.14;0;0;0;0;0;0
14/04/2018;12.6;7.2;7.6;-1.0;-1.0;5.2;-1.0;-1.0;-1.0;9.86;0;0;0;0;0;0
15/04/2018;10.0;9.0;8.2;-1.0;-1.0;4.8;-1.0;-1.0;-1.0;9.47;0;0;0;0;0;0
16/04/2018;7.3;5.4;6.5;-1.0;-1.0;5.2;-1.0;-1.0;-1.0;6.35;0;0;0;0;0;0
17/04/2018;10.3;6.5;7.3;-1.0;-1.0;6.2;-1.0;-1.0;-1.0;8.38;0;0;0;0;0;0
18/04/2018;14.1;12.7;13.5;-1.0;-1.0;8.7;-1.0;-1.0;-1.0;13.4;0;1;0;0;0;0
19/04/2018;16.6;10.9;12.2;-1.0;-1.0;10.4;-1.0;-1.0;-1.0;13.72;0;1;0;0;0;0
20/04/2018;17.8;13.5;16.3;-1.0;-1.0;10.8;-1.0;-1.0;-1.0;15.66;0;1;0;0;0;0
21/04/2018;18.4;14.4;15.4;-1.0;-1.0;11.7;-1.0;-1.0;-1.0;16.38;0;1;1;0;0;0
22/04/2018;12.5;13.0;12.8;-1.0;-1.0;9.4;-1.0;-1.0;-1.0;12.75;0;1;0;0;0;0
23/04/2018;15.8;14.1;13.9;-1.0;-1.0;10.0;-1.0;-1.0;-1.0;14.93;0;1;0;0;0;0
24/04/2018;15.5;13.8;14.2;-1.0;-1.0;12.1;-1.0;-1.0;-1.0;14.64;0;1;0;0;0;0
25/04/2018;14.9;13.9;14.9;-1.0;-1.0;11.9;-1.0;-1.0;-1.0;14.41;0;1;0;0;0;0
26/04/2018;8.6;4.8;6.0;-1.0;-1.0;4.2;-1.0;-1.0;-1.0;6.69;0;0;0;0;0;0
27/04/2018;8.6;7.3;7.8;-1.0;-1.0;5.5;-1.0;-1.0;-1.0;7.95;0;0;0;0;0;0
28/04/2018;12.2;8.0;8.3;-1.0;-1.0;7.3;-1.0;-1.0;-1.0;10.07;0;0;0;0;0;0
29/04/2018;6.7;7.6;7.5;-1.0;-1.0;5.4;-1.0;-1.0;-1.0;7.16;0;0;0;0;0;0
30/04/2018;5.2;2.5;3.7;-1.0;-1.0;1.7;-1.0;-1.0;-1.0;3.85;0;0;0;0;0;0
01/05/2018;7.1;3.5;4.6;-1.0;-1.0;3.1;-1.0;-1.0;-1.0;5.29;0;0;0;0;0;0
02/05/2018;8.0;4.3;6.0;-1.0;-1.0;3.6;-1.0;-1.0;-1.0;6.15;0;0;0;0;0;0
03/05/2018;9.6;7.5;8.4;-1.0;-1.0;5.8;-1.0;-1.0;-1.0;8.55;0;0;0;0;0;0
04/05/2018;15.0;11.9;12.0;-1.0;-1.0;10.1;-1.0;-1.0;-1.0;13.42;0;1;0;0;0;0
05/05/2018;17.1;13.3;14.0;-1.0;-1.0;11.1;-1.0;-1.0;-1.0;15.18;0;1;0;0;0;0
06/05/2018;18.9;16.2;17.1;-1.0;-1.0;13.5;-1.0;-1.0;-1.0;17.54;0;1;1;0;0;0
07/05/2018;20.1;16.1;17.7;-1.0;-1.0;12.4;-1.0;-1.0;-1.0;18.09;0;1;1;0;0;0
08/05/2018;13.8;9.1;11.5;-1.0;-1.0;8.9;-1.0;-1.0;-1.0;11.45;0;1;0;0;0;0
09/05/2018;15.7;13.1;14.8;-1.0;-1.0;11.2;-1.0;-1.0;-1.0;14.41;0;1;0;0;0;0
10/05/2018;11.2;9.7;9.3;-1.0;-1.0;7.5;-1.0;-1.0;-1.0;10.43;0;0;0;0;0;0
11/05/2018;13.7;-1.0;10.3;-1.0;-1.0;7.0;-1.0;-1.0;-1.0;13.57;0;1;0;0;0;0
12/05/2018;14.3;-1.0;-1.0;-1.0;-1.0;6.8;-1.0;-1.0;-1.0;14.3;0;1;0;0;0;0
13/05/2018;4.2;-1.0;-1.0;-1.0;-1.0;1.2;-1.0;-1.0;-1.0;4.2;0;0;0;0;0;0
14/05/2018;6.1;-1.0;-1.0;-1.0;-1.0;1.3;-1.0;-1.0;-1.0;6.1;0;0;0;0;0;0
15/05/2018;10.9;7.6;-1.0;-1.0;-1.0;6.5;-1.0;-1.0;-1.0;9.25;0;0;0;0;0;0
16/05/2018;24.6;20.1;21.5;-1.0;-1.0;20.1;-1.0;-1.0;-1.0;22.33;1;1;1;0;0;0
17/05/2018;14.9;11.8;12.9;-1.0;-1.0;11.3;-1.0;-1.0;-1.0;13.34;0;1;0;0;0;0
18/05/2018;17.0;12.4;13.8;-1.0;-1.0;11.5;-1.0;-1.0;-1.0;14.68;0;1;0;0;0;0
19/05/2018;13.7;10.2;12.2;-1.0;-1.0;9.6;-1.0;-1.0;-1.0;11.95;0;1;0;0;0;0
20/05/2018;11.3;6.8;9.0;-1.0;-1.0;7.1;-1.0;-1.0;-1.0;9.05;0;0;0;0;0;0
21/05/2018;9.4;6.2;8.1;-1.0;-1.0;5.4;-1.0;-1.0;-1.0;7.81;0;0;0;0;0;0
22/05/2018;9.4;5.4;8.1;-1.0;-1.0;4.1;-1.0;-1.0;-1.0;7.41;0;0;0;0;0;0
23/05/2018;16.1;8.5;10.6;-1.0;-1.0;7.9;-1.0;-1.0;-1.0;12.27;0;1;0;0;0;0
24/05/2018;15.3;9.2;12.6;-1.0;-1.0;8.9;-1.0;-1.0;-1.0;12.26;0;1;0;0;0;0
25/05/2018;16.4;10.1;13.1;-1.0;-1.0;9.6;-1.0;-1.0;-1.0;13.25;0;1;0;0;0;0
26/05/2018;14.1;9.7;11.5;-1.0;-1.0;8.9;-1.0;-1.0;-1.0;11.89;0;1;0;0;0;0
27/05/2018;14.5;10.0;11.3;-1.0;-1.0;8.5;-1.0;-1.0;-1.0;12.23;0;1;0;0;0;0
28/05/2018;11.3;8.0;8.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;9.63;0;0;0;0;0;0
29/05/2018;13.5;9.1;10.4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;11.28;0;1;0;0;0;0
30/05/2018;13.7;9.0;11.6;-1.0;-1.0;7.9;-1.0;-1.0;-1.0;11.35;0;1;0;0;0;0
31/05/2018;13.2;7.9;9.0;-1.0;-1.0;7.5;-1.0;-1.0;-1.0;10.52;0;0;0;0;0;0
01/06/2018;9.7;5.7;7.1;-1.0;-1.0;4.3;-1.0;-1.0;-1.0;7.69;0;0;0;0;0;0
02/06/2018;8.3;5.7;6.9;-1.0;-1.0;5.1;-1.0;-1.0;-1.0;7.0;0;0;0;0;0;0
03/06/2018;10.9;7.8;9.5;-1.0;-1.0;6.2;-1.0;-1.0;-1.0;9.35;0;0;0;0;0;0
04/06/2018;11.4;7.5;9.4;-1.0;-1.0;6.5;-1.0;-1.0;-1.0;9.45;0;0;0;0;0;0
05/06/2018;12.2;7.4;9.8;-1.0;-1.0;6.2;-1.0;-1.0;-1.0;9.8;0;0;0;0;0;0
06/06/2018;10.6;5.9;8.3;-1.0;-1.0;6.0;-1.0;-1.0;-1.0;8.25;0;0;0;0;0;0
07/06/2018;10.9;6.4;9.1;-1.0;-1.0;4.0;-1.0;-1.0;-1.0;8.66;0;0;0;0;0;0
08/06/2018;11.9;6.8;8.7;-1.0;-1.0;5.1;-1.0;-1.0;-1.0;9.34;0;0;0;0;0;0
09/06/2018;12.4;7.6;10.0;-1.0;-1.0;7.4;-1.0;-1.0;-1.0;10.0;0;0;0;0;0;0
10/06/2018;9.9;7.8;10.1;-1.0;-1.0;6.1;-1.0;-1.0;-1.0;8.87;0;0;0;0;0;0
11/06/2018;9.3;6.2;8.1;-1.0;-1.0;4.9;-1.0;-1.0;-1.0;7.76;0;0;0;0;0;0
12/06/2018;9.5;5.5;6.9;-1.0;-1.0;3.5;-1.0;-1.0;-1.0;7.49;0;0;0;0;0;0
13/06/2018;10.3;7.9;8.9;-1.0;-1.0;6.9;-1.0;-1.0;-1.0;9.1;0;0;0;0;0;0
14/06/2018;9.5;6.7;7.5;-1.0;-1.0;5.6;-1.0;-1.0;-1.0;8.09;0;0;0;0;0;0
15/06/2018;9.0;5.9;6.6;-1.0;-1.0;4.9;-1.0;-1.0;-1.0;7.43;0;0;0;0;0;0
16/06/2018;7.8;4.9;6.3;-1.0;-1.0;4.0;-1.0;-1.0;-1.0;6.35;0;0;0;0;0;0
17/06/2018;8.1;5.6;6.8;-1.0;-1.0;4.7;-1.0;-1.0;-1.0;6.85;0;0;0;0;0;0
18/06/2018;7.8;4.4;5.5;-1.0;-1.0;3.8;-1.0;-1.0;-1.0;6.09;0;0;0;0;0;0
19/06/2018;8.9;3.5;6.1;-1.0;-1.0;3.3;-1.0;-1.0;-1.0;6.2;0;0;0;0;0;0
20/06/2018;12.9;6.5;8.9;-1.0;-1.0;5.6;-1.0;-1.0;-1.0;9.68;0;0;0;0;0;0
21/06/2018;13.1;8.3;11.1;-1.0;-1.0;6.1;-1.0;-1.0;-1.0;10.71;0;1;0;0;0;0
22/06/2018;6.5;4.9;6.5;-1.0;-1.0;4.1;-1.0;-1.0;-1.0;5.71;0;0;0;0;0;0
23/06/2018;8.3;4.4;6.1;-1.0;-1.0;3.7;-1.0;-1.0;-1.0;6.34;0;0;0;0;0;0
24/06/2018;8.0;5.1;6.6;-1.0;-1.0;4.3;-1.0;-1.0;-1.0;6.55;0;0;0;0;0;0
25/06/2018;10.9;6.5;9.5;-1.0;-1.0;5.8;-1.0;-1.0;-1.0;8.71;0;0;0;0;0;0
26/06/2018;12.3;4.6;7.7;-1.0;-1.0;4.1;-1.0;-1.0;-1.0;8.44;0;0;0;0;0;0
27/06/2018;11.1;6.0;8.8;-1.0;-1.0;5.8;-1.0;-1.0;-1.0;8.55;0;0;0;0;0;0
28/06/2018;11.3;5.7;8.1;-1.0;-1.0;5.5;-1.0;-1.0;-1.0;8.49;0;0;0;0;0;0
29/06/2018;15.0;8.8;9.7;-1.0;-1.0;6.9;-1.0;-1.0;-1.0;11.86;0;1;0;0;0;0
30/06/2018;17.3;12.5;12.9;-1.0;-1.0;9.4;-1.0;-1.0;-1.0;14.86;0;1;0;0;0;0
01/07/2018;15.3;9.9;12.2;-1.0;-1.0;9.7;-1.0;-1.0;-1.0;12.59;0;1;0;0;0;0
02/07/2018;16.7;9.0;11.7;-1.0;-1.0;9.2;-1.0;-1.0;-1.0;12.83;0;1;0;0;0;0
