;FR20045;FR20049;FR20003;FR20017;FR20020;FR20037;FR20036;FR20004;FR20048;FR20046;FR20204;FR20061;FR20062;FR20077;indicateur;moyenne;q1;mediane;q3;d10
21/02/2015;53.0;78.0;-1.0;45.0;-1.0;61.0;-1.0;55.0;54.0;51.0;-1.0;42.0;46.0;-1.0;60.33;1;1;1;0;0
22/02/2015;55.0;72.0;-1.0;51.0;-1.0;58.0;-1.0;63.0;58.0;53.0;-1.0;44.0;57.0;-1.0;62.55;1;1;1;0;0
23/02/2015;22.0;59.0;-1.0;13.0;-1.0;31.0;-1.0;24.0;27.0;18.0;-1.0;16.0;18.0;-1.0;33.18;0;0;0;0;0
24/02/2015;35.0;-1.0;-1.0;33.0;-1.0;47.0;-1.0;48.0;43.0;37.0;-1.0;40.0;43.0;-1.0;41.56;0;1;0;0;0
25/02/2015;49.0;-1.0;-1.0;43.0;-1.0;61.0;-1.0;55.0;62.0;55.0;-1.0;40.0;53.0;-1.0;52.03;1;1;1;0;0
26/02/2015;26.0;42.0;-1.0;13.0;-1.0;26.0;-1.0;20.0;33.0;23.0;-1.0;13.0;18.0;-1.0;28.15;0;0;0;0;0
27/02/2015;38.0;62.0;-1.0;25.0;-1.0;43.0;-1.0;39.0;50.0;38.0;-1.0;28.0;37.0;-1.0;45.27;0;1;0;0;0
28/02/2015;42.0;68.0;-1.0;34.0;-1.0;51.0;-1.0;47.0;53.0;42.0;-1.0;25.0;44.0;-1.0;51.32;0;1;0;0;0
01/03/2015;65.0;40.0;-1.0;44.0;-1.0;64.0;-1.0;50.0;58.0;54.0;-1.0;32.0;48.0;-1.0;51.26;0;1;0;0;0
02/03/2015;48.0;79.0;-1.0;46.0;-1.0;63.0;-1.0;55.0;63.0;55.0;-1.0;48.0;50.0;-1.0;59.57;1;1;1;0;0
03/03/2015;33.0;71.0;-1.0;32.0;-1.0;37.0;-1.0;45.0;42.0;32.0;-1.0;32.0;26.0;-1.0;47.31;0;1;0;0;0
04/03/2015;54.0;80.0;-1.0;53.0;-1.0;60.0;-1.0;68.0;66.0;56.0;-1.0;51.0;69.0;-1.0;67.24;1;1;1;0;0
05/03/2015;66.0;78.0;-1.0;60.0;-1.0;73.0;-1.0;73.0;-1.0;63.0;-1.0;57.0;73.0;-1.0;72.19;1;1;1;1;0
06/03/2015;48.0;79.0;-1.0;50.0;-1.0;59.0;-1.0;63.0;51.0;57.0;-1.0;46.0;65.0;-1.0;63.24;1;1;1;0;0
07/03/2015;32.0;67.0;-1.0;27.0;-1.0;37.0;-1.0;42.0;38.0;35.0;-1.0;24.0;39.0;-1.0;45.98;0;1;0;0;0
08/03/2015;34.0;71.0;-1.0;26.0;-1.0;39.0;-1.0;38.0;35.0;26.0;-1.0;26.0;29.0;-1.0;45.65;0;1;0;0;0
09/03/2015;28.0;81.0;-1.0;26.0;-1.0;32.0;-1.0;37.0;28.0;20.0;-1.0;17.0;35.0;-1.0;46.97;0;1;0;0;0
10/03/2015;34.0;74.0;-1.0;24.0;-1.0;48.0;-1.0;51.0;33.0;37.0;-1.0;27.0;47.0;-1.0;52.02;1;1;1;0;0
11/03/2015;37.0;56.0;-1.0;31.0;-1.0;45.0;-1.0;43.0;37.0;40.0;-1.0;28.0;50.0;-1.0;45.51;0;1;0;0;0
12/03/2015;30.0;64.0;-1.0;33.0;-1.0;41.0;-1.0;49.0;31.0;39.0;-1.0;30.0;49.0;-1.0;47.5;0;1;0;0;0
13/03/2015;35.0;71.0;-1.0;35.0;-1.0;46.0;-1.0;47.0;28.0;38.0;-1.0;32.0;43.0;-1.0;49.97;0;1;0;0;0
14/03/2015;43.0;67.0;-1.0;44.0;-1.0;54.0;-1.0;52.0;35.0;48.0;-1.0;36.0;53.0;-1.0;53.68;1;1;1;0;0
15/03/2015;50.0;70.0;-1.0;41.0;-1.0;46.0;-1.0;53.0;31.0;49.0;-1.0;38.0;58.0;-1.0;57.36;1;1;1;0;0
16/03/2015;35.0;63.0;-1.0;35.0;-1.0;52.0;-1.0;47.0;35.0;38.0;-1.0;28.0;49.0;-1.0;48.12;0;1;0;0;0
17/03/2015;28.0;76.0;-1.0;19.0;-1.0;40.0;-1.0;31.0;27.0;20.0;-1.0;23.0;24.0;-1.0;42.72;0;1;0;0;0
18/03/2015;36.0;89.0;-1.0;29.0;-1.0;49.0;-1.0;46.0;42.0;45.0;-1.0;29.0;48.0;-1.0;55.8;1;1;1;0;0
19/03/2015;37.0;75.0;-1.0;39.0;-1.0;60.0;-1.0;58.0;39.0;54.0;-1.0;33.0;66.0;-1.0;57.18;1;1;1;0;0
20/03/2015;16.0;39.0;-1.0;12.0;-1.0;20.0;-1.0;18.0;14.0;17.0;-1.0;12.0;23.0;-1.0;24.01;0;0;0;0;0
21/03/2015;29.0;65.0;-1.0;18.0;-1.0;28.0;-1.0;29.0;23.0;26.0;-1.0;18.0;28.0;-1.0;39.48;0;1;0;0;0
22/03/2015;43.0;55.0;-1.0;37.0;-1.0;54.0;-1.0;47.0;32.0;39.0;-1.0;36.0;48.0;-1.0;48.07;0;1;0;0;0
23/03/2015;31.0;61.0;-1.0;15.0;-1.0;42.0;-1.0;28.0;27.0;17.0;-1.0;18.0;25.0;-1.0;38.27;0;1;0;0;0
24/03/2015;51.0;73.0;-1.0;35.0;-1.0;61.0;-1.0;45.0;44.0;43.0;-1.0;20.0;47.0;-1.0;55.12;1;1;1;0;0
25/03/2015;37.0;61.0;-1.0;33.0;-1.0;-1.0;-1.0;42.0;34.0;41.0;-1.0;37.0;50.0;-1.0;46.74;0;1;0;0;0
26/03/2015;54.0;70.0;-1.0;44.0;-1.0;-1.0;-1.0;52.0;51.0;52.0;-1.0;47.0;63.0;-1.0;58.82;1;1;1;0;0
27/03/2015;43.0;80.0;-1.0;50.0;-1.0;-1.0;-1.0;57.0;45.0;45.0;-1.0;45.0;65.0;-1.0;60.17;1;1;1;0;0
28/03/2015;42.0;66.0;-1.0;27.0;-1.0;-1.0;-1.0;41.0;46.0;31.0;-1.0;25.0;37.0;-1.0;48.2;0;1;0;0;0
29/03/2015;41.0;67.0;-1.0;23.0;-1.0;-1.0;-1.0;26.0;35.0;29.0;-1.0;28.0;30.0;-1.0;43.06;0;1;0;0;0
30/03/2015;40.0;79.0;-1.0;28.0;-1.0;-1.0;-1.0;40.0;44.0;39.0;-1.0;40.0;42.0;-1.0;51.71;0;1;1;0;0
31/03/2015;55.0;77.0;-1.0;48.0;-1.0;-1.0;-1.0;56.0;53.0;55.0;-1.0;54.0;57.0;-1.0;61.96;1;1;1;0;0
01/04/2015;51.0;80.0;-1.0;56.0;-1.0;-1.0;-1.0;62.0;53.0;61.0;-1.0;56.0;70.0;-1.0;64.67;1;1;1;0;0
02/04/2015;30.0;71.0;-1.0;21.0;-1.0;-1.0;-1.0;26.0;30.0;24.0;-1.0;31.0;27.0;-1.0;40.67;0;1;0;0;0
03/04/2015;39.0;47.0;-1.0;25.0;-1.0;-1.0;-1.0;36.0;37.0;37.0;-1.0;29.0;38.0;-1.0;40.24;0;1;0;0;0
04/04/2015;47.0;61.0;-1.0;38.0;-1.0;-1.0;-1.0;45.0;42.0;43.0;-1.0;34.0;49.0;-1.0;50.59;0;1;0;0;0
05/04/2015;77.0;82.0;-1.0;66.0;-1.0;-1.0;-1.0;74.0;68.0;71.0;-1.0;63.0;80.0;-1.0;77.66;1;1;1;1;0
06/04/2015;78.0;92.0;-1.0;70.0;-1.0;-1.0;-1.0;82.0;71.0;76.0;-1.0;67.0;85.0;-1.0;83.83;1;1;1;1;1
07/04/2015;59.0;92.0;-1.0;64.0;-1.0;-1.0;-1.0;76.0;66.0;70.0;-1.0;60.0;77.0;-1.0;75.57;1;1;1;1;0
08/04/2015;21.0;86.0;-1.0;37.0;-1.0;-1.0;-1.0;55.0;52.0;46.0;-1.0;47.0;51.0;-1.0;53.54;1;1;1;0;0
09/04/2015;76.0;96.0;-1.0;54.0;-1.0;-1.0;-1.0;66.0;77.0;70.0;-1.0;53.0;70.0;-1.0;78.18;1;1;1;1;0
10/04/2015;96.0;107.0;-1.0;78.0;-1.0;-1.0;-1.0;92.0;103.0;97.0;-1.0;70.0;92.0;-1.0;97.54;1;1;1;1;1
11/04/2015;81.0;89.0;-1.0;66.0;-1.0;-1.0;-1.0;82.0;88.0;78.0;-1.0;55.0;86.0;-1.0;83.91;1;1;1;1;1
12/04/2015;57.0;85.0;-1.0;54.0;-1.0;-1.0;-1.0;73.0;73.0;60.0;-1.0;51.0;72.0;-1.0;71.42;1;1;1;1;0
13/04/2015;48.0;93.0;-1.0;51.0;-1.0;-1.0;-1.0;63.0;63.0;54.0;-1.0;49.0;63.0;-1.0;67.28;1;1;1;0;0
14/04/2015;44.0;89.0;-1.0;51.0;-1.0;-1.0;-1.0;71.0;67.0;67.0;-1.0;45.0;69.0;-1.0;67.86;1;1;1;0;0
15/04/2015;78.0;95.0;-1.0;63.0;-1.0;-1.0;-1.0;74.0;81.0;72.0;-1.0;58.0;55.0;-1.0;79.68;1;1;1;1;0
16/04/2015;101.0;108.0;-1.0;79.0;-1.0;-1.0;-1.0;93.0;96.0;91.0;-1.0;68.0;87.0;-1.0;99.14;1;1;1;1;1
17/04/2015;61.0;89.0;-1.0;47.0;-1.0;-1.0;-1.0;56.0;65.0;59.0;-1.0;39.0;44.0;-1.0;66.21;1;1;1;0;0
18/04/2015;58.0;84.0;-1.0;61.0;-1.0;-1.0;-1.0;70.0;53.0;60.0;-1.0;60.0;63.0;-1.0;69.78;1;1;1;1;0
19/04/2015;46.0;58.0;-1.0;40.0;-1.0;-1.0;-1.0;49.0;44.0;47.0;-1.0;45.0;48.0;-1.0;50.59;0;1;0;0;0
20/04/2015;60.0;81.0;-1.0;54.0;-1.0;-1.0;-1.0;64.0;64.0;58.0;-1.0;54.0;56.0;-1.0;67.04;1;1;1;0;0
21/04/2015;50.0;105.0;-1.0;58.0;-1.0;-1.0;-1.0;79.0;73.0;65.0;-1.0;62.0;73.0;-1.0;77.27;1;1;1;1;0
22/04/2015;62.0;108.0;-1.0;59.0;-1.0;-1.0;-1.0;70.0;72.0;-1.0;-1.0;62.0;58.0;-1.0;77.84;1;1;1;1;0
23/04/2015;70.0;109.0;-1.0;71.0;-1.0;-1.0;-1.0;81.0;85.0;63.0;-1.0;65.0;78.0;-1.0;85.58;1;1;1;1;1
24/04/2015;73.0;113.0;-1.0;72.0;-1.0;-1.0;-1.0;86.0;76.0;69.0;-1.0;62.0;77.0;-1.0;89.08;1;1;1;1;1
25/04/2015;88.0;74.0;-1.0;60.0;-1.0;-1.0;-1.0;75.0;81.0;80.0;-1.0;50.0;69.0;-1.0;77.9;1;1;1;1;0
26/04/2015;89.0;82.0;-1.0;70.0;-1.0;-1.0;-1.0;85.0;76.0;79.0;-1.0;64.0;77.0;-1.0;84.36;1;1;1;1;1
27/04/2015;45.0;67.0;-1.0;41.0;-1.0;-1.0;-1.0;49.0;46.0;48.0;-1.0;45.0;47.0;-1.0;52.91;1;1;1;0;0
28/04/2015;52.0;64.0;-1.0;49.0;-1.0;52.0;-1.0;56.0;53.0;54.0;-1.0;47.0;54.0;-1.0;56.91;1;1;1;0;0
29/04/2015;43.0;76.0;-1.0;46.0;-1.0;45.0;-1.0;56.0;46.0;50.0;-1.0;43.0;51.0;-1.0;57.47;1;1;1;0;0
30/04/2015;60.0;76.0;-1.0;52.0;-1.0;58.0;-1.0;62.0;57.0;60.0;-1.0;43.0;53.0;-1.0;64.63;1;1;1;0;0
01/05/2015;76.0;55.0;-1.0;58.0;-1.0;62.0;-1.0;65.0;73.0;73.0;-1.0;43.0;61.0;-1.0;64.89;1;1;1;0;0
02/05/2015;49.0;59.0;-1.0;32.0;-1.0;46.0;-1.0;43.0;42.0;39.0;-1.0;29.0;36.0;-1.0;48.79;0;1;0;0;0
03/05/2015;53.0;30.0;-1.0;32.0;-1.0;50.0;-1.0;41.0;43.0;40.0;-1.0;25.0;40.0;-1.0;41.09;0;1;0;0;0
04/05/2015;69.0;66.0;-1.0;51.0;-1.0;63.0;-1.0;63.0;65.0;66.0;-1.0;46.0;60.0;-1.0;65.29;1;1;1;0;0
05/05/2015;59.0;91.0;-1.0;61.0;-1.0;65.0;-1.0;72.0;64.0;66.0;-1.0;61.0;61.0;-1.0;72.66;1;1;1;1;0
06/05/2015;60.0;80.0;-1.0;56.0;-1.0;49.0;-1.0;68.0;61.0;62.0;-1.0;49.0;64.0;-1.0;68.63;1;1;1;1;0
07/05/2015;54.0;82.0;-1.0;52.0;-1.0;55.0;-1.0;64.0;62.0;63.0;-1.0;49.0;62.0;-1.0;66.05;1;1;1;0;0
08/05/2015;40.0;72.0;-1.0;30.0;-1.0;37.0;-1.0;36.0;40.0;37.0;-1.0;32.0;35.0;-1.0;47.79;0;1;0;0;0
09/05/2015;55.0;82.0;-1.0;58.0;-1.0;53.0;-1.0;69.0;57.0;54.0;-1.0;55.0;67.0;-1.0;68.27;1;1;1;1;0
10/05/2015;56.0;89.0;-1.0;55.0;-1.0;62.0;-1.0;76.0;61.0;58.0;-1.0;55.0;63.0;-1.0;72.41;1;1;1;1;0
11/05/2015;67.0;98.0;-1.0;60.0;-1.0;72.0;-1.0;68.0;68.0;62.0;-1.0;49.0;63.0;-1.0;76.05;1;1;1;1;0
12/05/2015;86.0;101.0;-1.0;77.0;-1.0;91.0;-1.0;84.0;95.0;81.0;-1.0;58.0;86.0;-1.0;89.7;1;1;1;1;1
13/05/2015;89.0;94.0;-1.0;74.0;-1.0;73.0;-1.0;71.0;91.0;80.0;-1.0;66.0;73.0;-1.0;83.51;1;1;1;1;1
14/05/2015;74.0;80.0;-1.0;76.0;-1.0;64.0;-1.0;79.0;62.0;72.0;-1.0;65.0;75.0;-1.0;77.29;1;1;1;1;0
15/05/2015;62.0;77.0;-1.0;65.0;-1.0;58.0;-1.0;69.0;56.0;61.0;-1.0;58.0;65.0;-1.0;68.8;1;1;1;1;0
16/05/2015;78.0;78.0;-1.0;77.0;-1.0;71.0;-1.0;78.0;69.0;75.0;-1.0;67.0;74.0;-1.0;77.56;1;1;1;1;0
17/05/2015;73.0;76.0;-1.0;74.0;-1.0;62.0;-1.0;77.0;65.0;70.0;-1.0;60.0;71.0;-1.0;74.83;1;1;1;1;0
18/05/2015;66.0;90.0;-1.0;78.0;-1.0;75.0;-1.0;84.0;69.0;77.0;-1.0;62.0;74.0;-1.0;79.35;1;1;1;1;0
19/05/2015;50.0;75.0;-1.0;66.0;-1.0;46.0;-1.0;67.0;54.0;59.0;-1.0;60.0;62.0;-1.0;63.77;1;1;1;0;0
20/05/2015;67.0;75.0;-1.0;73.0;-1.0;69.0;-1.0;69.0;66.0;72.0;-1.0;64.0;65.0;-1.0;69.87;1;1;1;1;0
21/05/2015;80.0;90.0;-1.0;79.0;-1.0;79.0;-1.0;82.0;75.0;79.0;-1.0;73.0;76.0;-1.0;83.18;1;1;1;1;1
22/05/2015;92.0;105.0;-1.0;92.0;-1.0;92.0;-1.0;98.0;88.0;92.0;-1.0;84.0;90.0;-1.0;97.45;1;1;1;1;1
23/05/2015;103.0;108.0;-1.0;101.0;-1.0;98.0;-1.0;106.0;94.0;98.0;-1.0;92.0;98.0;-1.0;104.84;1;1;1;1;1
24/05/2015;95.0;95.0;-1.0;94.0;-1.0;87.0;-1.0;97.0;84.0;90.0;-1.0;83.0;91.0;-1.0;95.14;1;1;1;1;1
25/05/2015;76.0;72.0;-1.0;73.0;-1.0;65.0;-1.0;72.0;70.0;73.0;-1.0;62.0;72.0;-1.0;73.16;1;1;1;1;0
26/05/2015;63.0;74.0;-1.0;60.0;-1.0;58.0;-1.0;66.0;62.0;62.0;-1.0;55.0;59.0;-1.0;66.77;1;1;1;0;0
27/05/2015;68.0;86.0;-1.0;75.0;-1.0;74.0;-1.0;81.0;72.0;76.0;-1.0;68.0;75.0;-1.0;77.95;1;1;1;1;0
28/05/2015;70.0;95.0;-1.0;72.0;-1.0;71.0;-1.0;80.0;73.0;70.0;-1.0;64.0;68.0;-1.0;80.26;1;1;1;1;0
29/05/2015;71.0;98.0;-1.0;75.0;-1.0;77.0;-1.0;75.0;78.0;67.0;-1.0;62.0;69.0;-1.0;80.06;1;1;1;1;0
30/05/2015;64.0;73.0;-1.0;70.0;-1.0;64.0;-1.0;71.0;65.0;66.0;-1.0;54.0;68.0;-1.0;69.13;1;1;1;1;0
31/05/2015;69.0;72.0;-1.0;68.0;-1.0;59.0;-1.0;67.0;69.0;72.0;-1.0;57.0;66.0;-1.0;69.0;1;1;1;1;0
01/06/2015;42.0;60.0;-1.0;44.0;-1.0;40.0;-1.0;47.0;50.0;38.0;-1.0;42.0;44.0;-1.0;49.04;0;1;0;0;0
02/06/2015;62.0;74.0;-1.0;53.0;-1.0;48.0;-1.0;58.0;54.0;52.0;-1.0;55.0;52.0;-1.0;63.35;1;1;1;0;0
03/06/2015;71.0;88.0;-1.0;73.0;-1.0;-1.0;-1.0;85.0;72.0;68.0;-1.0;65.0;75.0;-1.0;80.56;1;1;1;1;0
04/06/2015;93.0;100.0;-1.0;80.0;-1.0;102.0;-1.0;86.0;81.0;76.0;-1.0;67.0;85.0;-1.0;91.99;1;1;1;1;1
05/06/2015;108.0;114.0;-1.0;89.0;-1.0;105.0;-1.0;98.0;94.0;92.0;-1.0;80.0;97.0;-1.0;105.48;1;1;1;1;1
06/06/2015;109.0;93.0;-1.0;93.0;-1.0;112.0;-1.0;97.0;97.0;94.0;-1.0;77.0;95.0;-1.0;99.09;1;1;1;1;1
07/06/2015;95.0;88.0;-1.0;86.0;-1.0;94.0;-1.0;97.0;87.0;84.0;-1.0;84.0;91.0;-1.0;92.97;1;1;1;1;1
08/06/2015;-1.0;110.0;-1.0;102.0;-1.0;110.0;-1.0;115.0;103.0;104.0;-1.0;104.0;108.0;-1.0;111.68;1;1;1;1;1
09/06/2015;70.0;82.0;-1.0;76.0;-1.0;85.0;-1.0;85.0;72.0;76.0;-1.0;72.0;80.0;-1.0;79.0;1;1;1;1;0
10/06/2015;70.0;85.0;-1.0;67.0;-1.0;88.0;-1.0;77.0;72.0;75.0;-1.0;69.0;74.0;-1.0;76.91;1;1;1;1;0
11/06/2015;92.0;109.0;-1.0;88.0;-1.0;96.0;-1.0;96.0;94.0;95.0;-1.0;76.0;90.0;-1.0;98.02;1;1;1;1;1
12/06/2015;71.0;92.0;-1.0;68.0;-1.0;88.0;-1.0;82.0;81.0;76.0;-1.0;68.0;74.0;-1.0;80.82;1;1;1;1;0
13/06/2015;79.0;90.0;-1.0;73.0;-1.0;80.0;-1.0;86.0;79.0;80.0;-1.0;74.0;87.0;-1.0;84.99;1;1;1;1;1
14/06/2015;62.0;75.0;-1.0;51.0;-1.0;60.0;-1.0;66.0;64.0;64.0;-1.0;71.0;71.0;-1.0;67.81;1;1;1;0;0
15/06/2015;57.0;73.0;-1.0;60.0;-1.0;63.0;-1.0;69.0;59.0;65.0;-1.0;62.0;71.0;-1.0;66.64;1;1;1;0;0
16/06/2015;63.0;79.0;-1.0;63.0;-1.0;76.0;-1.0;75.0;70.0;69.0;-1.0;62.0;78.0;-1.0;72.69;1;1;1;1;0
17/06/2015;91.0;92.0;-1.0;92.0;-1.0;109.0;-1.0;104.0;91.0;95.0;-1.0;84.0;95.0;-1.0;95.52;1;1;1;1;1
18/06/2015;48.0;63.0;-1.0;52.0;-1.0;58.0;-1.0;59.0;48.0;54.0;-1.0;43.0;51.0;-1.0;56.05;1;1;1;0;0
19/06/2015;68.0;71.0;-1.0;67.0;-1.0;78.0;-1.0;79.0;67.0;72.0;-1.0;63.0;70.0;-1.0;72.34;1;1;1;1;0
20/06/2015;72.0;79.0;-1.0;77.0;-1.0;83.0;-1.0;83.0;68.0;75.0;-1.0;63.0;77.0;-1.0;77.8;1;1;1;1;0
21/06/2015;56.0;64.0;-1.0;60.0;-1.0;65.0;-1.0;65.0;57.0;60.0;-1.0;49.0;59.0;-1.0;61.35;1;1;1;0;0
22/06/2015;65.0;72.0;-1.0;62.0;-1.0;73.0;-1.0;72.0;69.0;70.0;-1.0;56.0;63.0;-1.0;68.99;1;1;1;1;0
23/06/2015;58.0;63.0;-1.0;60.0;-1.0;69.0;-1.0;69.0;63.0;64.0;-1.0;54.0;61.0;-1.0;63.08;1;1;1;0;0
24/06/2015;60.0;86.0;-1.0;74.0;-1.0;75.0;-1.0;80.0;70.0;76.0;-1.0;67.0;75.0;-1.0;75.25;1;1;1;1;0
25/06/2015;63.0;104.0;-1.0;79.0;-1.0;81.0;-1.0;84.0;79.0;77.0;-1.0;71.0;76.0;-1.0;82.87;1;1;1;1;1
26/06/2015;69.0;113.0;-1.0;81.0;-1.0;86.0;-1.0;90.0;87.0;67.0;-1.0;75.0;82.0;-1.0;89.64;1;1;1;1;1
27/06/2015;76.0;94.0;-1.0;79.0;-1.0;78.0;-1.0;78.0;79.0;65.0;-1.0;62.0;73.0;-1.0;81.62;1;1;1;1;0
28/06/2015;74.0;90.0;-1.0;89.0;-1.0;88.0;-1.0;86.0;81.0;80.0;-1.0;77.0;82.0;-1.0;83.21;1;1;1;1;1
29/06/2015;64.0;99.0;-1.0;81.0;-1.0;88.0;-1.0;82.0;80.0;73.0;-1.0;72.0;76.0;-1.0;81.08;1;1;1;1;0
30/06/2015;94.0;128.0;-1.0;97.0;-1.0;107.0;-1.0;95.0;107.0;107.0;-1.0;91.0;98.0;-1.0;104.9;1;1;1;1;1
01/07/2015;113.0;118.0;-1.0;101.0;-1.0;116.0;-1.0;101.0;118.0;111.0;-1.0;95.0;98.0;-1.0;109.47;1;1;1;1;1
02/07/2015;110.0;118.0;-1.0;96.0;-1.0;114.0;-1.0;97.0;109.0;110.0;-1.0;87.0;96.0;-1.0;107.11;1;1;1;1;1
03/07/2015;99.0;124.0;-1.0;89.0;-1.0;108.0;-1.0;89.0;104.0;96.0;-1.0;88.0;89.0;-1.0;102.49;1;1;1;1;1
04/07/2015;117.0;115.0;-1.0;99.0;-1.0;122.0;-1.0;102.0;118.0;107.0;-1.0;95.0;101.0;-1.0;110.29;1;1;1;1;1
05/07/2015;114.0;109.0;-1.0;105.0;-1.0;116.0;-1.0;105.0;118.0;107.0;-1.0;98.0;105.0;-1.0;108.9;1;1;1;1;1
06/07/2015;112.0;-1.0;-1.0;103.0;-1.0;120.0;-1.0;102.0;112.0;106.0;-1.0;93.0;105.0;-1.0;106.66;1;1;1;1;1
07/07/2015;140.0;118.0;-1.0;107.0;-1.0;120.0;-1.0;108.0;-1.0;120.0;-1.0;90.0;108.0;-1.0;120.55;1;1;1;1;1
08/07/2015;64.0;69.0;-1.0;75.0;-1.0;70.0;-1.0;68.0;-1.0;66.0;-1.0;62.0;67.0;-1.0;67.04;1;1;1;0;0
09/07/2015;72.0;79.0;-1.0;81.0;-1.0;81.0;-1.0;77.0;77.0;76.0;-1.0;69.0;74.0;-1.0;75.84;1;1;1;1;0
10/07/2015;103.0;124.0;-1.0;103.0;-1.0;114.0;-1.0;103.0;109.0;107.0;-1.0;90.0;99.0;-1.0;108.91;1;1;1;1;1
11/07/2015;116.0;111.0;-1.0;104.0;-1.0;118.0;-1.0;102.0;117.0;109.0;-1.0;89.0;98.0;-1.0;108.56;1;1;1;1;1
12/07/2015;92.0;97.0;-1.0;101.0;-1.0;100.0;-1.0;93.0;95.0;93.0;-1.0;83.0;93.0;-1.0;93.92;1;1;1;1;1
13/07/2015;73.0;80.0;-1.0;85.0;-1.0;83.0;-1.0;78.0;81.0;77.0;-1.0;68.0;78.0;-1.0;77.13;1;1;1;1;0
14/07/2015;70.0;72.0;-1.0;76.0;-1.0;76.0;-1.0;70.0;74.0;69.0;-1.0;59.0;68.0;-1.0;70.44;1;1;1;1;0
15/07/2015;66.0;91.0;-1.0;80.0;-1.0;87.0;-1.0;78.0;84.0;71.0;-1.0;70.0;75.0;-1.0;78.01;1;1;1;1;0
16/07/2015;92.0;127.0;-1.0;89.0;-1.0;101.0;-1.0;95.0;101.0;95.0;-1.0;93.0;86.0;-1.0;102.83;1;1;1;1;1
17/07/2015;96.0;116.0;-1.0;88.0;-1.0;107.0;-1.0;89.0;104.0;98.0;-1.0;76.0;88.0;-1.0;99.09;1;1;1;1;1
18/07/2015;85.0;91.0;-1.0;77.0;-1.0;74.0;-1.0;81.0;-1.0;81.0;-1.0;68.0;82.0;-1.0;85.19;1;1;1;1;1
19/07/2015;97.0;90.0;-1.0;88.0;-1.0;91.0;-1.0;88.0;-1.0;86.0;-1.0;79.0;87.0;-1.0;91.16;1;1;1;1;1
20/07/2015;65.0;65.0;-1.0;67.0;-1.0;65.0;-1.0;60.0;-1.0;67.0;-1.0;53.0;64.0;-1.0;63.4;1;1;1;0;0
21/07/2015;68.0;78.0;-1.0;71.0;-1.0;83.0;-1.0;60.0;84.0;66.0;-1.0;58.0;64.0;-1.0;68.28;1;1;1;1;0
22/07/2015;85.0;68.0;-1.0;77.0;-1.0;81.0;-1.0;67.0;98.0;77.0;-1.0;55.0;78.0;-1.0;73.79;1;1;1;1;0
23/07/2015;77.0;87.0;-1.0;87.0;-1.0;84.0;-1.0;81.0;86.0;81.0;-1.0;78.0;84.0;-1.0;81.9;1;1;1;1;0
24/07/2015;81.0;101.0;-1.0;83.0;-1.0;89.0;-1.0;79.0;98.0;80.0;-1.0;82.0;78.0;-1.0;86.17;1;1;1;1;1
25/07/2015;76.0;84.0;-1.0;83.0;-1.0;87.0;-1.0;77.0;79.0;69.0;-1.0;75.0;75.0;-1.0;78.62;1;1;1;1;0
26/07/2015;80.0;94.0;-1.0;89.0;-1.0;92.0;-1.0;81.0;76.0;80.0;-1.0;77.0;81.0;-1.0;84.6;1;1;1;1;1
27/07/2015;52.0;71.0;-1.0;71.0;-1.0;63.0;-1.0;58.0;63.0;58.0;-1.0;59.0;58.0;-1.0;60.2;1;1;1;0;0
28/07/2015;73.0;80.0;-1.0;86.0;-1.0;81.0;-1.0;73.0;78.0;70.0;-1.0;68.0;71.0;-1.0;74.99;1;1;1;1;0
29/07/2015;43.0;53.0;-1.0;50.0;-1.0;49.0;-1.0;38.0;-1.0;38.0;-1.0;48.0;39.0;-1.0;44.19;0;1;0;0;0
30/07/2015;65.0;88.0;-1.0;81.0;-1.0;78.0;-1.0;75.0;66.0;77.0;-1.0;61.0;73.0;-1.0;75.7;1;1;1;1;0
31/07/2015;70.0;-1.0;-1.0;84.0;-1.0;88.0;-1.0;78.0;77.0;70.0;-1.0;73.0;76.0;-1.0;74.33;1;1;1;1;0
01/08/2015;75.0;77.0;-1.0;76.0;-1.0;87.0;-1.0;70.0;74.0;68.0;-1.0;60.0;65.0;-1.0;73.16;1;1;1;1;0
02/08/2015;69.0;109.0;-1.0;70.0;-1.0;85.0;-1.0;75.0;72.0;68.0;-1.0;69.0;72.0;-1.0;82.98;1;1;1;1;1
03/08/2015;97.0;128.0;-1.0;89.0;-1.0;106.0;-1.0;90.0;102.0;90.0;-1.0;77.0;88.0;-1.0;103.22;1;1;1;1;1
04/08/2015;84.0;-1.0;-1.0;82.0;-1.0;94.0;-1.0;82.0;88.0;85.0;-1.0;62.0;82.0;-1.0;82.8;1;1;1;1;1
05/08/2015;86.0;102.0;-1.0;85.0;-1.0;96.0;-1.0;80.0;88.0;89.0;-1.0;60.0;79.0;-1.0;88.3;1;1;1;1;1
06/08/2015;116.0;130.0;-1.0;110.0;-1.0;121.0;-1.0;107.0;121.0;105.0;-1.0;81.0;101.0;-1.0;115.98;1;1;1;1;1
07/08/2015;85.0;118.0;-1.0;80.0;-1.0;89.0;-1.0;-1.0;100.0;87.0;-1.0;73.0;84.0;-1.0;98.85;1;1;1;1;1
