;FR20003;FR20017;FR20038;FR20045;FR20026;FR20049;FR20019;FR20002;FR20037;FR20029;FR20033;FR20013;FR20020;FR20008;FR20030;FR20004;FR20048;FR20016;FR20031;FR20046;FR20061;FR20062;FR20063;FR20065;FR20069;FR20070;FR20071;FR20077;indicateur
03/12/2009;143.0;53.0;24.0;37.0;-1.0;1.0;107.0;103.0;16.0;22.0;-1.0;235.0;-1.0;142.0;-1.0;48.0;7.0;-1.0;36.0;36.0;62.0;47.0;138.0;97.0;-1.0;-1.0;-1.0;-1.0;89.71
04/12/2009;76.0;11.0;19.0;25.0;-1.0;1.0;26.0;49.0;6.0;15.0;-1.0;123.0;-1.0;54.0;-1.0;8.0;1.0;-1.0;24.0;6.0;13.0;7.0;58.0;28.0;-1.0;-1.0;-1.0;-1.0;32.63
05/12/2009;99.0;39.0;22.0;13.0;-1.0;1.0;83.0;76.0;16.0;18.0;-1.0;137.0;-1.0;128.0;-1.0;36.0;2.0;-1.0;23.0;21.0;47.0;29.0;91.0;69.0;-1.0;-1.0;-1.0;-1.0;67.24
06/12/2009;41.0;3.0;6.0;2.0;-1.0;1.0;25.0;25.0;0.0;0.0;-1.0;37.0;-1.0;59.0;-1.0;4.0;0.0;-1.0;1.0;4.0;23.0;3.0;26.0;48.0;-1.0;-1.0;-1.0;-1.0;25.5
07/12/2009;107.0;22.0;17.0;9.0;-1.0;1.0;65.0;59.0;2.0;5.0;-1.0;179.0;-1.0;110.0;-1.0;28.0;1.0;-1.0;11.0;21.0;38.0;26.0;93.0;83.0;-1.0;-1.0;-1.0;-1.0;61.09
08/12/2009;123.0;62.0;30.0;43.0;-1.0;1.0;111.0;107.0;38.0;49.0;-1.0;178.0;-1.0;113.0;-1.0;44.0;13.0;-1.0;71.0;58.0;41.0;37.0;194.0;116.0;-1.0;-1.0;-1.0;-1.0;86.74
09/12/2009;143.0;81.0;58.0;64.0;-1.0;1.0;102.0;148.0;51.0;76.0;-1.0;256.0;-1.0;117.0;-1.0;72.0;22.0;-1.0;91.0;58.0;50.0;64.0;150.0;88.0;-1.0;-1.0;-1.0;-1.0;100.98
10/12/2009;131.0;82.0;58.0;29.0;-1.0;1.0;95.0;125.0;54.0;49.0;-1.0;253.0;-1.0;161.0;-1.0;84.0;6.0;-1.0;82.0;40.0;96.0;56.0;120.0;93.0;-1.0;-1.0;-1.0;-1.0;102.82
11/12/2009;48.0;7.0;12.0;10.0;-1.0;0.0;4.0;11.0;-1.0;13.0;-1.0;87.0;-1.0;28.0;-1.0;3.0;1.0;-1.0;19.0;1.0;8.0;3.0;10.0;17.0;-1.0;-1.0;-1.0;-1.0;15.94
12/12/2009;34.0;4.0;8.0;4.0;-1.0;0.0;2.0;17.0;-1.0;13.0;-1.0;52.0;-1.0;19.0;-1.0;3.0;1.0;-1.0;8.0;1.0;5.0;3.0;4.0;13.0;-1.0;-1.0;-1.0;-1.0;12.5
13/12/2009;31.0;4.0;9.0;4.0;-1.0;0.0;3.0;27.0;-1.0;8.0;-1.0;39.0;-1.0;24.0;-1.0;2.0;0.0;-1.0;7.0;1.0;5.0;2.0;4.0;13.0;-1.0;-1.0;-1.0;-1.0;13.82
14/12/2009;60.0;10.0;29.0;17.0;-1.0;1.0;7.0;37.0;-1.0;17.0;-1.0;121.0;-1.0;45.0;-1.0;6.0;1.0;-1.0;19.0;3.0;8.0;7.0;9.0;18.0;-1.0;-1.0;-1.0;-1.0;24.84
15/12/2009;74.0;9.0;34.0;20.0;-1.0;1.0;6.0;32.0;-1.0;17.0;-1.0;128.0;-1.0;46.0;-1.0;5.0;1.0;-1.0;21.0;2.0;7.0;5.0;8.0;18.0;-1.0;-1.0;-1.0;-1.0;25.61
16/12/2009;77.0;12.0;34.0;28.0;-1.0;0.0;8.0;50.0;-1.0;12.0;-1.0;115.0;-1.0;61.0;-1.0;9.0;1.0;-1.0;25.0;3.0;8.0;9.0;11.0;22.0;-1.0;-1.0;-1.0;-1.0;32.39
17/12/2009;67.0;10.0;27.0;17.0;-1.0;1.0;26.0;40.0;3.0;13.0;-1.0;119.0;-1.0;53.0;-1.0;8.0;1.0;-1.0;14.0;3.0;8.0;8.0;19.0;24.0;-1.0;-1.0;-1.0;-1.0;29.09
18/12/2009;116.0;33.0;23.0;23.0;-1.0;1.0;76.0;85.0;12.0;-1.0;-1.0;145.0;-1.0;84.0;-1.0;28.0;9.0;-1.0;22.0;21.0;24.0;32.0;-1.0;54.0;-1.0;-1.0;-1.0;-1.0;60.88
19/12/2009;44.0;6.0;23.0;10.0;-1.0;1.0;6.0;27.0;1.0;-1.0;-1.0;62.0;-1.0;30.0;-1.0;5.0;2.0;-1.0;12.0;2.0;7.0;5.0;-1.0;12.0;-1.0;-1.0;-1.0;-1.0;17.63
20/12/2009;34.0;6.0;11.0;3.0;-1.0;2.0;25.0;34.0;3.0;-1.0;-1.0;47.0;-1.0;38.0;-1.0;6.0;2.0;-1.0;3.0;2.0;8.0;8.0;-1.0;18.0;-1.0;-1.0;-1.0;-1.0;20.19
21/12/2009;31.0;4.0;4.0;3.0;-1.0;1.0;18.0;17.0;1.0;-1.0;-1.0;40.0;-1.0;33.0;-1.0;3.0;0.0;-1.0;1.0;0.0;10.0;4.0;-1.0;21.0;-1.0;-1.0;-1.0;-1.0;15.99
22/12/2009;43.0;5.0;7.0;5.0;-1.0;1.0;21.0;20.0;2.0;-1.0;-1.0;58.0;-1.0;44.0;-1.0;4.0;1.0;-1.0;1.0;0.0;6.0;4.0;23.0;92.0;-1.0;-1.0;-1.0;-1.0;29.26
23/12/2009;84.0;26.0;31.0;12.0;-1.0;1.0;51.0;49.0;18.0;20.0;-1.0;166.0;-1.0;72.0;-1.0;18.0;4.0;-1.0;26.0;8.0;20.0;20.0;87.0;42.0;-1.0;-1.0;-1.0;-1.0;44.24
24/12/2009;62.0;22.0;14.0;9.0;-1.0;2.0;44.0;41.0;8.0;12.0;-1.0;101.0;-1.0;57.0;-1.0;14.0;1.0;-1.0;24.0;10.0;24.0;19.0;59.0;65.0;-1.0;-1.0;-1.0;-1.0;39.46
25/12/2009;39.0;12.0;14.0;15.0;-1.0;0.0;43.0;36.0;5.0;9.0;-1.0;22.0;-1.0;34.0;-1.0;8.0;1.0;-1.0;15.0;17.0;8.0;14.0;67.0;46.0;-1.0;-1.0;-1.0;-1.0;27.46
26/12/2009;99.0;71.0;29.0;53.0;-1.0;1.0;96.0;103.0;25.0;35.0;-1.0;127.0;-1.0;110.0;-1.0;68.0;19.0;-1.0;55.0;65.0;56.0;63.0;162.0;68.0;-1.0;-1.0;-1.0;-1.0;83.28
27/12/2009;113.0;49.0;26.0;29.0;-1.0;0.0;73.0;85.0;25.0;35.0;-1.0;93.0;-1.0;128.0;-1.0;45.0;12.0;-1.0;41.0;61.0;30.0;56.0;102.0;107.0;-1.0;-1.0;-1.0;-1.0;81.41
28/12/2009;114.0;33.0;26.0;30.0;-1.0;1.0;118.0;59.0;12.0;22.0;-1.0;159.0;-1.0;137.0;-1.0;25.0;1.0;-1.0;23.0;56.0;43.0;33.0;129.0;67.0;-1.0;-1.0;-1.0;-1.0;68.44
29/12/2009;72.0;7.0;11.0;1.0;-1.0;1.0;29.0;28.0;2.0;4.0;-1.0;67.0;-1.0;97.0;-1.0;5.0;0.0;-1.0;1.0;8.0;13.0;7.0;33.0;78.0;-1.0;-1.0;-1.0;-1.0;40.13
30/12/2009;65.0;14.0;9.0;4.0;-1.0;0.0;28.0;34.0;2.0;4.0;-1.0;73.0;-1.0;113.0;-1.0;6.0;0.0;-1.0;2.0;10.0;22.0;9.0;25.0;85.0;-1.0;-1.0;-1.0;-1.0;44.3
31/12/2009;108.0;81.0;30.0;16.0;-1.0;0.0;82.0;99.0;16.0;25.0;-1.0;148.0;-1.0;176.0;-1.0;43.0;4.0;-1.0;44.0;28.0;37.0;39.0;132.0;98.0;-1.0;-1.0;-1.0;-1.0;89.68
01/01/2010;29.0;12.0;23.0;4.0;-1.0;2.0;9.0;34.0;9.0;14.0;-1.0;39.0;-1.0;28.0;-1.0;14.0;1.0;-1.0;16.0;2.0;7.0;6.0;32.0;33.0;-1.0;-1.0;-1.0;-1.0;21.37
02/01/2010;25.0;3.0;20.0;5.0;-1.0;0.0;5.0;17.0;3.0;5.0;-1.0;61.0;-1.0;28.0;-1.0;5.0;0.0;-1.0;10.0;1.0;6.0;3.0;23.0;14.0;-1.0;-1.0;-1.0;-1.0;13.15
03/01/2010;28.0;11.0;13.0;3.0;-1.0;1.0;27.0;44.0;3.0;5.0;-1.0;86.0;-1.0;33.0;-1.0;10.0;1.0;-1.0;9.0;3.0;7.0;5.0;31.0;22.0;-1.0;-1.0;-1.0;-1.0;21.62
04/01/2010;53.0;15.0;26.0;17.0;-1.0;2.0;7.0;14.0;8.0;12.0;-1.0;133.0;-1.0;33.0;-1.0;13.0;1.0;-1.0;27.0;5.0;10.0;5.0;20.0;29.0;-1.0;-1.0;-1.0;-1.0;22.27
05/01/2010;67.0;23.0;38.0;-1.0;-1.0;4.0;8.0;27.0;15.0;22.0;-1.0;172.0;-1.0;57.0;-1.0;19.0;2.0;-1.0;39.0;8.0;18.0;11.0;26.0;49.0;-1.0;-1.0;-1.0;-1.0;34.6
06/01/2010;141.0;-1.0;39.0;-1.0;-1.0;2.0;126.0;110.0;54.0;64.0;-1.0;161.0;-1.0;106.0;-1.0;45.0;21.0;-1.0;59.0;59.0;50.0;52.0;161.0;91.0;-1.0;-1.0;-1.0;-1.0;91.76
07/01/2010;139.0;-1.0;84.0;71.0;-1.0;1.0;96.0;131.0;83.0;63.0;-1.0;205.0;-1.0;154.0;-1.0;75.0;33.0;-1.0;70.0;72.0;65.0;57.0;123.0;99.0;-1.0;-1.0;-1.0;-1.0;107.17
08/01/2010;45.0;7.0;18.0;4.0;-1.0;0.0;5.0;16.0;2.0;20.0;-1.0;44.0;-1.0;28.0;-1.0;4.0;2.0;-1.0;12.0;2.0;5.0;-1.0;9.0;12.0;-1.0;-1.0;-1.0;-1.0;17.48
09/01/2010;34.0;5.0;4.0;8.0;-1.0;0.0;3.0;17.0;1.0;8.0;-1.0;34.0;-1.0;19.0;-1.0;4.0;0.0;-1.0;10.0;1.0;5.0;1.0;8.0;10.0;-1.0;-1.0;-1.0;-1.0;12.15
10/01/2010;37.0;5.0;8.0;7.0;-1.0;1.0;13.0;23.0;4.0;7.0;-1.0;55.0;-1.0;20.0;-1.0;6.0;1.0;-1.0;22.0;5.0;10.0;3.0;24.0;17.0;-1.0;-1.0;-1.0;-1.0;15.62
11/01/2010;77.0;28.0;45.0;37.0;-1.0;1.0;47.0;29.0;22.0;37.0;-1.0;211.0;-1.0;59.0;-1.0;11.0;8.0;-1.0;45.0;25.0;17.0;17.0;68.0;30.0;-1.0;-1.0;-1.0;-1.0;36.64
12/01/2010;68.0;19.0;12.0;9.0;-1.0;2.0;59.0;31.0;4.0;9.0;-1.0;126.0;-1.0;86.0;-1.0;12.0;3.0;-1.0;8.0;10.0;32.0;-1.0;65.0;40.0;-1.0;-1.0;-1.0;-1.0;42.51
13/01/2010;103.0;14.0;10.0;5.0;-1.0;1.0;53.0;35.0;4.0;5.0;-1.0;171.0;-1.0;157.0;-1.0;18.0;2.0;-1.0;2.0;44.0;56.0;-1.0;81.0;82.0;-1.0;-1.0;-1.0;-1.0;66.08
14/01/2010;105.0;58.0;46.0;23.0;-1.0;1.0;55.0;76.0;26.0;46.0;-1.0;222.0;-1.0;129.0;-1.0;41.0;8.0;-1.0;58.0;14.0;67.0;-1.0;95.0;83.0;-1.0;-1.0;-1.0;-1.0;79.26
15/01/2010;102.0;38.0;47.0;32.0;-1.0;1.0;37.0;66.0;42.0;37.0;-1.0;205.0;-1.0;80.0;-1.0;32.0;11.0;-1.0;62.0;18.0;60.0;28.0;77.0;82.0;-1.0;-1.0;-1.0;-1.0;59.78
16/01/2010;33.0;6.0;6.0;1.0;-1.0;1.0;20.0;32.0;2.0;2.0;-1.0;67.0;-1.0;51.0;-1.0;6.0;0.0;-1.0;3.0;1.0;11.0;5.0;24.0;13.0;-1.0;-1.0;-1.0;-1.0;20.29
17/01/2010;34.0;10.0;10.0;19.0;-1.0;0.0;26.0;32.0;7.0;18.0;-1.0;45.0;-1.0;47.0;-1.0;5.0;0.0;-1.0;20.0;19.0;9.0;3.0;97.0;16.0;-1.0;-1.0;-1.0;-1.0;21.8
18/01/2010;71.0;36.0;-1.0;74.0;-1.0;0.0;37.0;63.0;41.0;62.0;-1.0;191.0;-1.0;109.0;-1.0;14.0;9.0;-1.0;56.0;35.0;28.0;13.0;144.0;29.0;-1.0;-1.0;-1.0;-1.0;48.47
19/01/2010;110.0;89.0;-1.0;38.0;-1.0;5.0;85.0;123.0;55.0;63.0;-1.0;250.0;-1.0;118.0;-1.0;78.0;10.0;-1.0;89.0;28.0;40.0;57.0;151.0;63.0;-1.0;-1.0;-1.0;-1.0;90.15
20/01/2010;147.0;67.0;-1.0;37.0;-1.0;1.0;114.0;125.0;46.0;35.0;-1.0;235.0;-1.0;154.0;-1.0;61.0;24.0;-1.0;36.0;57.0;76.0;55.0;154.0;88.0;-1.0;-1.0;-1.0;-1.0;99.33
21/01/2010;124.0;88.0;-1.0;37.0;-1.0;0.0;81.0;112.0;72.0;84.0;-1.0;270.0;-1.0;157.0;-1.0;78.0;12.0;-1.0;96.0;49.0;-1.0;52.0;172.0;69.0;-1.0;-1.0;-1.0;-1.0;96.63
22/01/2010;86.0;62.0;65.0;9.0;-1.0;1.0;67.0;110.0;36.0;41.0;-1.0;212.0;-1.0;105.0;-1.0;65.0;1.0;-1.0;38.0;12.0;-1.0;39.0;109.0;53.0;-1.0;-1.0;-1.0;-1.0;73.15
23/01/2010;88.0;49.0;24.0;31.0;-1.0;3.0;85.0;98.0;22.0;25.0;-1.0;74.0;-1.0;81.0;-1.0;40.0;6.0;-1.0;39.0;46.0;32.0;44.0;136.0;78.0;-1.0;-1.0;-1.0;-1.0;68.31
24/01/2010;98.0;82.0;46.0;50.0;-1.0;1.0;109.0;132.0;46.0;47.0;-1.0;114.0;-1.0;121.0;-1.0;90.0;3.0;-1.0;77.0;61.0;57.0;-1.0;206.0;113.0;-1.0;-1.0;-1.0;-1.0;105.09
25/01/2010;61.0;14.0;41.0;16.0;-1.0;1.0;8.0;24.0;14.0;15.0;-1.0;163.0;-1.0;49.0;-1.0;10.0;3.0;-1.0;23.0;4.0;12.0;-1.0;40.0;38.0;-1.0;-1.0;-1.0;-1.0;31.12
26/01/2010;56.0;9.0;33.0;11.0;-1.0;0.0;7.0;22.0;4.0;20.0;-1.0;102.0;-1.0;42.0;-1.0;7.0;1.0;-1.0;21.0;3.0;5.0;-1.0;24.0;21.0;-1.0;-1.0;-1.0;-1.0;24.77
27/01/2010;59.0;9.0;22.0;17.0;-1.0;0.0;6.0;29.0;4.0;15.0;-1.0;140.0;-1.0;43.0;-1.0;10.0;0.0;-1.0;24.0;2.0;6.0;-1.0;21.0;19.0;-1.0;-1.0;-1.0;-1.0;26.54
28/01/2010;104.0;57.0;36.0;14.0;-1.0;1.0;73.0;96.0;24.0;24.0;-1.0;235.0;-1.0;110.0;-1.0;62.0;1.0;-1.0;34.0;12.0;66.0;32.0;98.0;63.0;-1.0;-1.0;-1.0;-1.0;73.55
29/01/2010;127.0;54.0;51.0;30.0;-1.0;1.0;84.0;-1.0;23.0;-1.0;-1.0;165.0;-1.0;129.0;-1.0;55.0;4.0;-1.0;20.0;30.0;65.0;39.0;123.0;126.0;-1.0;-1.0;-1.0;-1.0;86.6
30/01/2010;41.0;4.0;25.0;6.0;-1.0;0.0;10.0;-1.0;1.0;3.0;-1.0;59.0;-1.0;27.0;-1.0;11.0;0.0;-1.0;13.0;1.0;4.0;1.0;48.0;18.0;-1.0;-1.0;-1.0;-1.0;16.7
31/01/2010;25.0;5.0;15.0;10.0;-1.0;1.0;4.0;20.0;1.0;4.0;-1.0;41.0;-1.0;17.0;-1.0;8.0;0.0;-1.0;13.0;1.0;3.0;2.0;37.0;15.0;-1.0;-1.0;-1.0;-1.0;12.81
01/02/2010;108.0;44.0;21.0;55.0;-1.0;1.0;107.0;99.0;13.0;-1.0;-1.0;140.0;-1.0;87.0;-1.0;44.0;16.0;-1.0;48.0;34.0;22.0;44.0;176.0;100.0;-1.0;-1.0;-1.0;-1.0;75.9
02/02/2010;100.0;31.0;-1.0;18.0;-1.0;1.0;75.0;73.0;16.0;-1.0;-1.0;193.0;-1.0;112.0;-1.0;27.0;4.0;-1.0;16.0;21.0;25.0;20.0;116.0;-1.0;-1.0;-1.0;-1.0;-1.0;60.56
03/02/2010;139.0;71.0;-1.0;44.0;-1.0;1.0;126.0;98.0;35.0;-1.0;-1.0;186.0;-1.0;149.0;-1.0;46.0;7.0;-1.0;40.0;59.0;36.0;59.0;186.0;134.0;-1.0;-1.0;-1.0;-1.0;99.75
04/02/2010;121.0;47.0;46.0;47.0;-1.0;-1.0;116.0;75.0;13.0;-1.0;-1.0;-1.0;-1.0;127.0;-1.0;29.0;0.0;-1.0;53.0;69.0;54.0;34.0;178.0;150.0;-1.0;-1.0;-1.0;-1.0;84.53
05/02/2010;88.0;41.0;20.0;12.0;-1.0;-1.0;66.0;79.0;8.0;19.0;-1.0;-1.0;-1.0;93.0;-1.0;32.0;2.0;-1.0;43.0;8.0;35.0;26.0;136.0;114.0;-1.0;-1.0;-1.0;-1.0;66.38
06/02/2010;56.0;25.0;19.0;6.0;-1.0;0.0;41.0;64.0;9.0;14.0;-1.0;130.0;-1.0;75.0;-1.0;23.0;0.0;-1.0;31.0;9.0;22.0;15.0;102.0;64.0;-1.0;-1.0;-1.0;-1.0;45.39
07/02/2010;17.0;2.0;19.0;1.0;-1.0;0.0;2.0;9.0;1.0;5.0;-1.0;38.0;-1.0;11.0;-1.0;3.0;0.0;-1.0;7.0;0.0;1.0;0.0;33.0;14.0;-1.0;-1.0;-1.0;-1.0;9.26
08/02/2010;65.0;29.0;21.0;26.0;-1.0;1.0;32.0;48.0;19.0;24.0;-1.0;180.0;-1.0;74.0;-1.0;27.0;2.0;-1.0;41.0;12.0;16.0;10.0;128.0;45.0;-1.0;-1.0;-1.0;-1.0;42.38
09/02/2010;85.0;46.0;43.0;83.0;-1.0;1.0;22.0;63.0;84.0;81.0;-1.0;223.0;-1.0;110.0;-1.0;35.0;9.0;-1.0;71.0;30.0;23.0;16.0;160.0;67.0;-1.0;-1.0;-1.0;-1.0;59.51
10/02/2010;51.0;7.0;40.0;15.0;-1.0;0.0;6.0;15.0;4.0;11.0;-1.0;127.0;-1.0;32.0;-1.0;6.0;1.0;-1.0;19.0;2.0;6.0;4.0;30.0;17.0;-1.0;-1.0;-1.0;-1.0;18.37
11/02/2010;53.0;7.0;-1.0;11.0;-1.0;1.0;5.0;21.0;2.0;18.0;-1.0;64.0;-1.0;33.0;-1.0;6.0;-1.0;-1.0;15.0;2.0;4.0;4.0;19.0;15.0;-1.0;-1.0;-1.0;-1.0;18.9
12/02/2010;59.0;7.0;-1.0;11.0;-1.0;0.0;5.0;21.0;3.0;11.0;-1.0;91.0;-1.0;39.0;-1.0;4.0;-1.0;-1.0;16.0;1.0;6.0;4.0;26.0;17.0;-1.0;-1.0;-1.0;-1.0;20.59
13/02/2010;40.0;5.0;28.0;32.0;-1.0;0.0;4.0;24.0;2.0;4.0;-1.0;66.0;-1.0;31.0;-1.0;3.0;1.0;-1.0;15.0;1.0;6.0;3.0;39.0;13.0;-1.0;-1.0;-1.0;-1.0;16.55
14/02/2010;23.0;3.0;38.0;6.0;-1.0;0.0;3.0;16.0;1.0;3.0;-1.0;48.0;-1.0;18.0;-1.0;3.0;0.0;-1.0;11.0;0.0;4.0;1.0;35.0;10.0;-1.0;-1.0;-1.0;-1.0;10.64
15/02/2010;58.0;10.0;16.0;20.0;-1.0;0.0;16.0;38.0;8.0;15.0;-1.0;115.0;-1.0;51.0;-1.0;7.0;1.0;-1.0;25.0;3.0;8.0;7.0;78.0;22.0;-1.0;-1.0;-1.0;-1.0;27.14
16/02/2010;129.0;63.0;59.0;77.0;-1.0;1.0;115.0;124.0;65.0;57.0;-1.0;-1.0;-1.0;96.0;-1.0;58.0;13.0;-1.0;57.0;36.0;45.0;62.0;180.0;111.0;-1.0;-1.0;-1.0;-1.0;91.94
17/02/2010;125.0;59.0;80.0;36.0;-1.0;3.0;88.0;92.0;57.0;50.0;-1.0;-1.0;-1.0;118.0;-1.0;44.0;11.0;-1.0;65.0;33.0;78.0;42.0;144.0;177.0;-1.0;-1.0;-1.0;-1.0;92.61
18/02/2010;124.0;59.0;36.0;8.0;-1.0;0.0;77.0;98.0;17.0;25.0;-1.0;-1.0;-1.0;152.0;-1.0;29.0;4.0;-1.0;13.0;21.0;54.0;36.0;152.0;203.0;-1.0;-1.0;-1.0;-1.0;96.96
19/02/2010;61.0;14.0;43.0;-1.0;-1.0;0.0;8.0;49.0;18.0;31.0;-1.0;65.0;-1.0;51.0;-1.0;9.0;1.0;-1.0;33.0;2.0;12.0;8.0;106.0;41.0;-1.0;-1.0;-1.0;-1.0;32.55
20/02/2010;47.0;11.0;19.0;13.0;-1.0;1.0;36.0;44.0;10.0;13.0;-1.0;-1.0;-1.0;59.0;-1.0;8.0;4.0;-1.0;16.0;16.0;22.0;8.0;109.0;39.0;-1.0;-1.0;-1.0;-1.0;31.32
21/02/2010;14.0;3.0;16.0;7.0;-1.0;1.0;13.0;23.0;2.0;2.0;-1.0;-1.0;-1.0;35.0;-1.0;4.0;0.0;-1.0;4.0;4.0;5.0;2.0;39.0;28.0;-1.0;-1.0;-1.0;-1.0;15.35
22/02/2010;21.0;2.0;8.0;2.0;-1.0;1.0;11.0;13.0;1.0;1.0;-1.0;-1.0;-1.0;28.0;-1.0;2.0;1.0;-1.0;2.0;0.0;4.0;2.0;17.0;35.0;-1.0;-1.0;-1.0;-1.0;14.29
23/02/2010;62.0;8.0;11.0;4.0;-1.0;1.0;27.0;26.0;3.0;3.0;-1.0;98.0;-1.0;59.0;-1.0;6.0;1.0;-1.0;3.0;1.0;11.0;6.0;76.0;119.0;-1.0;-1.0;-1.0;-1.0;39.39
24/02/2010;61.0;10.0;9.0;6.0;-1.0;0.0;41.0;30.0;3.0;5.0;-1.0;129.0;-1.0;-1.0;-1.0;10.0;2.0;-1.0;3.0;7.0;24.0;8.0;88.0;81.0;-1.0;-1.0;-1.0;-1.0;33.45
25/02/2010;34.0;4.0;4.0;1.0;-1.0;1.0;20.0;20.0;1.0;2.0;-1.0;46.0;-1.0;-1.0;-1.0;2.0;0.0;-1.0;2.0;0.0;8.0;2.0;29.0;63.0;-1.0;-1.0;-1.0;-1.0;20.44
26/02/2010;58.0;4.0;7.0;17.0;-1.0;0.0;29.0;35.0;5.0;10.0;-1.0;50.0;-1.0;37.0;-1.0;1.0;1.0;-1.0;8.0;4.0;5.0;6.0;84.0;65.0;-1.0;-1.0;-1.0;-1.0;29.11
27/02/2010;36.0;6.0;10.0;7.0;-1.0;1.0;37.0;21.0;7.0;12.0;-1.0;38.0;-1.0;44.0;-1.0;3.0;2.0;-1.0;9.0;21.0;11.0;6.0;78.0;35.0;-1.0;-1.0;-1.0;-1.0;22.44
28/02/2010;17.0;1.0;3.0;3.0;-1.0;0.0;9.0;17.0;1.0;5.0;-1.0;13.0;-1.0;9.0;-1.0;0.0;0.0;-1.0;2.0;0.0;7.0;1.0;40.0;105.0;-1.0;-1.0;-1.0;-1.0;23.83
01/03/2010;65.0;30.0;32.0;-1.0;-1.0;1.0;52.0;68.0;18.0;27.0;-1.0;126.0;-1.0;65.0;-1.0;18.0;6.0;-1.0;30.0;31.0;16.0;19.0;178.0;48.0;-1.0;-1.0;-1.0;-1.0;45.84
02/03/2010;70.0;17.0;18.0;-1.0;-1.0;0.0;-1.0;39.0;22.0;33.0;-1.0;142.0;-1.0;86.0;-1.0;10.0;2.0;-1.0;16.0;18.0;26.0;10.0;121.0;71.0;-1.0;-1.0;-1.0;-1.0;43.44
03/03/2010;67.0;19.0;31.0;-1.0;-1.0;1.0;-1.0;54.0;40.0;34.0;-1.0;147.0;-1.0;61.0;-1.0;15.0;5.0;-1.0;39.0;9.0;16.0;15.0;122.0;35.0;-1.0;-1.0;-1.0;-1.0;38.44
04/03/2010;68.0;13.0;22.0;-1.0;-1.0;1.0;-1.0;31.0;13.0;22.0;-1.0;130.0;-1.0;38.0;-1.0;6.0;2.0;-1.0;37.0;-1.0;9.0;10.0;101.0;32.0;-1.0;-1.0;-1.0;-1.0;29.03
05/03/2010;40.0;6.0;13.0;11.0;-1.0;0.0;-1.0;14.0;2.0;12.0;-1.0;77.0;-1.0;23.0;-1.0;2.0;1.0;-1.0;14.0;-1.0;5.0;3.0;23.0;9.0;-1.0;-1.0;-1.0;-1.0;13.93
06/03/2010;36.0;9.0;12.0;14.0;-1.0;0.0;29.0;20.0;3.0;10.0;-1.0;71.0;-1.0;26.0;-1.0;3.0;2.0;-1.0;15.0;10.0;13.0;6.0;77.0;14.0;-1.0;-1.0;-1.0;-1.0;17.3
07/03/2010;22.0;3.0;16.0;6.0;-1.0;0.0;5.0;17.0;1.0;5.0;-1.0;46.0;-1.0;11.0;-1.0;1.0;0.0;-1.0;-1.0;1.0;3.0;1.0;41.0;6.0;-1.0;-1.0;-1.0;-1.0;8.84
08/03/2010;38.0;6.0;23.0;11.0;-1.0;0.0;2.0;9.0;2.0;9.0;-1.0;86.0;-1.0;23.0;-1.0;3.0;1.0;-1.0;-1.0;1.0;4.0;3.0;26.0;8.0;-1.0;-1.0;-1.0;-1.0;12.48
09/03/2010;29.0;4.0;16.0;7.0;-1.0;0.0;2.0;6.0;1.0;11.0;-1.0;64.0;-1.0;16.0;-1.0;2.0;0.0;-1.0;-1.0;0.0;3.0;2.0;11.0;7.0;-1.0;-1.0;-1.0;-1.0;9.21
10/03/2010;67.0;5.0;17.0;22.0;-1.0;0.0;6.0;26.0;1.0;8.0;-1.0;75.0;-1.0;25.0;-1.0;3.0;1.0;-1.0;13.0;0.0;4.0;-1.0;40.0;9.0;-1.0;-1.0;-1.0;-1.0;21.71
11/03/2010;66.0;7.0;25.0;20.0;-1.0;0.0;5.0;26.0;2.0;8.0;-1.0;121.0;-1.0;46.0;-1.0;4.0;1.0;-1.0;13.0;1.0;5.0;-1.0;44.0;19.0;-1.0;-1.0;-1.0;-1.0;26.48
12/03/2010;53.0;9.0;11.0;16.0;-1.0;0.0;2.0;15.0;2.0;6.0;-1.0;122.0;-1.0;37.0;-1.0;5.0;0.0;-1.0;14.0;0.0;12.0;2.0;37.0;30.0;-1.0;-1.0;-1.0;-1.0;20.89
13/03/2010;28.0;5.0;10.0;17.0;-1.0;0.0;3.0;14.0;1.0;18.0;-1.0;60.0;-1.0;24.0;-1.0;1.0;1.0;-1.0;16.0;3.0;8.0;2.0;52.0;10.0;-1.0;-1.0;-1.0;-1.0;12.03
14/03/2010;22.0;2.0;18.0;2.0;-1.0;0.0;1.0;20.0;0.0;4.0;-1.0;37.0;-1.0;10.0;-1.0;0.0;0.0;-1.0;6.0;0.0;3.0;0.0;40.0;9.0;-1.0;-1.0;-1.0;-1.0;12.25
15/03/2010;42.0;8.0;19.0;12.0;-1.0;0.0;8.0;25.0;2.0;10.0;-1.0;110.0;-1.0;25.0;-1.0;6.0;1.0;-1.0;17.0;1.0;16.0;2.0;46.0;23.0;-1.0;-1.0;-1.0;-1.0;18.41
16/03/2010;74.0;37.0;28.0;50.0;-1.0;0.0;55.0;52.0;22.0;47.0;-1.0;149.0;-1.0;66.0;-1.0;-1.0;10.0;-1.0;41.0;16.0;21.0;20.0;160.0;50.0;-1.0;-1.0;-1.0;-1.0;50.51
