;FR20045;FR20049;FR20003;FR20017;FR20020;FR20037;FR20036;FR20004;FR20048;FR20046;FR20204;FR20061;FR20062;FR20077;indicateur
11/05/2018;64.3;93.2;-1.0;59.5;-1.0;61.2;-1.0;-1.0;68.7;70.1;-1.0;-1.0;62.6;51.5;68.98
12/05/2018;93.8;99.2;-1.0;77.1;-1.0;77.3;-1.0;-1.0;-1.0;90.4;-1.0;-1.0;83.5;62.1;84.87
13/05/2018;81.0;92.8;-1.0;61.7;-1.0;63.8;-1.0;-1.0;-1.0;74.5;-1.0;-1.0;70.8;58.9;76.84
14/05/2018;36.8;69.0;-1.0;40.6;-1.0;38.2;-1.0;-1.0;-1.0;41.4;-1.0;-1.0;48.9;32.6;46.3
15/05/2018;44.0;78.3;-1.0;43.1;-1.0;50.2;-1.0;-1.0;-1.0;53.6;-1.0;-1.0;49.4;40.8;53.85
16/05/2018;57.3;94.9;-1.0;58.3;-1.0;54.0;-1.0;-1.0;74.3;62.7;-1.0;-1.0;71.8;40.4;64.83
17/05/2018;67.1;98.8;-1.0;60.4;-1.0;59.4;-1.0;-1.0;78.8;71.4;-1.0;-1.0;73.0;51.3;72.37
18/05/2018;71.4;103.3;-1.0;68.2;-1.0;67.8;-1.0;-1.0;79.1;79.3;-1.0;-1.0;77.7;64.3;79.41
19/05/2018;91.2;102.8;-1.0;83.7;-1.0;75.8;-1.0;-1.0;96.8;99.0;-1.0;-1.0;96.7;74.3;90.09
20/05/2018;92.6;105.4;-1.0;87.5;-1.0;81.1;-1.0;-1.0;94.5;99.5;-1.0;-1.0;95.8;67.8;89.29
21/05/2018;90.3;104.3;-1.0;76.8;-1.0;63.2;-1.0;-1.0;97.6;95.9;-1.0;-1.0;88.1;68.5;87.73
22/05/2018;91.6;92.6;-1.0;68.2;-1.0;66.2;-1.0;-1.0;97.9;93.2;-1.0;-1.0;83.1;60.7;81.77
23/05/2018;50.7;76.5;-1.0;47.2;-1.0;46.8;-1.0;-1.0;61.5;49.7;-1.0;-1.0;60.2;43.1;56.97
24/05/2018;71.5;97.7;-1.0;53.6;-1.0;61.0;-1.0;-1.0;73.3;73.1;-1.0;-1.0;63.9;53.6;73.2
25/05/2018;72.1;114.6;-1.0;58.7;-1.0;69.6;-1.0;-1.0;85.6;73.3;-1.0;-1.0;66.1;58.3;80.11
26/05/2018;93.9;112.9;-1.0;73.9;-1.0;79.4;-1.0;-1.0;95.7;82.3;-1.0;-1.0;85.2;61.1;88.81
27/05/2018;-1.0;-1.0;-1.0;62.0;-1.0;64.9;-1.0;-1.0;-1.0;71.9;-1.0;-1.0;72.4;47.9;53.82
28/05/2018;-1.0;-1.0;-1.0;41.0;-1.0;44.1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;51.0;36.1;39.47
29/05/2018;70.7;-1.0;-1.0;57.9;-1.0;60.7;-1.0;-1.0;72.4;-1.0;-1.0;-1.0;66.4;45.8;59.32
30/05/2018;42.3;79.3;-1.0;39.8;-1.0;38.4;-1.0;-1.0;49.6;39.7;-1.0;-1.0;50.1;34.6;51.73
31/05/2018;-1.0;85.0;-1.0;44.2;-1.0;58.5;-1.0;-1.0;71.0;55.6;-1.0;-1.0;58.2;37.9;60.86
01/06/2018;-1.0;84.5;-1.0;48.1;-1.0;49.0;-1.0;-1.0;64.3;48.0;-1.0;-1.0;57.8;44.6;63.4
02/06/2018;-1.0;84.3;-1.0;61.0;-1.0;56.4;-1.0;-1.0;68.4;62.3;-1.0;-1.0;65.2;57.5;70.01
03/06/2018;-1.0;90.2;-1.0;59.4;-1.0;54.9;-1.0;-1.0;68.3;61.3;-1.0;-1.0;65.5;60.9;73.99
04/06/2018;-1.0;81.5;-1.0;51.8;-1.0;55.4;-1.0;-1.0;70.7;53.9;-1.0;-1.0;59.7;41.6;61.2
05/06/2018;-1.0;-1.0;-1.0;50.8;-1.0;61.8;-1.0;-1.0;76.4;57.8;-1.0;-1.0;66.3;54.1;56.89
06/06/2018;-1.0;60.7;-1.0;55.3;-1.0;69.5;-1.0;-1.0;75.6;67.9;-1.0;-1.0;67.8;43.0;54.09
07/06/2018;-1.0;47.5;-1.0;48.7;-1.0;59.7;-1.0;-1.0;69.7;54.3;-1.0;-1.0;59.1;43.6;47.44
08/06/2018;-1.0;57.2;-1.0;34.1;-1.0;42.8;-1.0;-1.0;57.1;42.6;-1.0;-1.0;42.7;37.6;46.68
09/06/2018;-1.0;77.4;-1.0;59.6;-1.0;61.7;-1.0;-1.0;69.7;59.0;-1.0;-1.0;65.7;57.5;67.09
10/06/2018;-1.0;65.6;-1.0;79.0;-1.0;83.3;-1.0;-1.0;88.6;79.3;-1.0;-1.0;84.5;63.4;67.35
11/06/2018;-1.0;-1.0;-1.0;52.9;-1.0;60.6;-1.0;-1.0;70.5;56.4;-1.0;-1.0;64.2;38.4;44.73
12/06/2018;-1.0;-1.0;-1.0;37.4;-1.0;36.0;-1.0;-1.0;61.6;45.5;-1.0;-1.0;47.9;40.2;42.05
13/06/2018;-1.0;-1.0;-1.0;58.6;-1.0;61.3;-1.0;-1.0;-1.0;61.4;-1.0;-1.0;65.0;57.4;59.13
14/06/2018;-1.0;-1.0;-1.0;63.3;-1.0;72.4;-1.0;-1.0;-1.0;68.2;-1.0;-1.0;70.1;62.4;64.17
15/06/2018;-1.0;79.8;-1.0;68.9;-1.0;75.0;-1.0;-1.0;76.7;73.4;-1.0;-1.0;74.0;59.8;70.37
16/06/2018;-1.0;73.4;-1.0;61.7;-1.0;64.9;-1.0;-1.0;70.3;65.8;-1.0;-1.0;66.2;55.3;64.59
17/06/2018;-1.0;74.6;-1.0;62.8;-1.0;63.7;-1.0;-1.0;-1.0;63.7;-1.0;-1.0;66.0;58.1;66.25
18/06/2018;-1.0;62.5;-1.0;50.0;-1.0;52.7;-1.0;-1.0;-1.0;57.1;-1.0;-1.0;53.9;37.8;50.67
19/06/2018;-1.0;71.3;-1.0;53.8;-1.0;60.1;-1.0;-1.0;-1.0;58.2;-1.0;-1.0;57.9;54.8;62.27
20/06/2018;-1.0;94.2;-1.0;69.6;-1.0;82.1;-1.0;-1.0;-1.0;72.6;-1.0;-1.0;77.5;73.8;82.95
21/06/2018;-1.0;100.7;-1.0;65.1;-1.0;74.7;-1.0;-1.0;-1.0;73.3;-1.0;-1.0;72.9;69.9;83.45
22/06/2018;74.7;89.7;-1.0;71.4;-1.0;77.1;-1.0;-1.0;-1.0;74.5;-1.0;-1.0;74.5;71.0;78.05
23/06/2018;78.2;97.7;-1.0;77.8;-1.0;83.1;-1.0;-1.0;-1.0;78.1;-1.0;-1.0;81.6;79.0;84.58
24/06/2018;81.1;94.6;-1.0;78.9;-1.0;82.3;-1.0;-1.0;-1.0;78.7;-1.0;-1.0;83.5;78.1;84.43
25/06/2018;82.4;102.0;-1.0;79.3;-1.0;85.6;-1.0;-1.0;-1.0;84.1;-1.0;-1.0;85.9;81.4;88.27
26/06/2018;78.3;96.6;-1.0;75.7;-1.0;83.3;-1.0;-1.0;-1.0;81.3;-1.0;-1.0;82.6;81.7;85.18
27/06/2018;88.8;109.1;-1.0;82.6;-1.0;88.9;-1.0;-1.0;-1.0;88.9;-1.0;-1.0;90.6;83.5;93.41
28/06/2018;98.2;119.8;-1.0;90.3;-1.0;98.7;-1.0;-1.0;-1.0;96.5;-1.0;-1.0;97.6;99.3;104.89
29/06/2018;93.9;122.2;-1.0;91.5;-1.0;99.2;-1.0;-1.0;-1.0;95.9;-1.0;-1.0;100.5;97.1;103.92
30/06/2018;99.0;146.1;-1.0;87.4;-1.0;94.2;-1.0;-1.0;-1.0;86.7;-1.0;-1.0;99.2;108.1;115.72
01/07/2018;106.4;123.9;-1.0;90.7;-1.0;100.0;-1.0;-1.0;-1.0;97.1;-1.0;-1.0;103.3;96.5;108.24
02/07/2018;116.6;113.5;-1.0;102.7;-1.0;118.1;-1.0;-1.0;-1.0;120.3;-1.0;-1.0;120.7;90.4;108.08
03/07/2018;84.8;84.9;-1.0;68.3;-1.0;90.6;-1.0;-1.0;-1.0;85.9;-1.0;-1.0;87.8;61.3;77.92
04/07/2018;78.4;109.1;-1.0;70.3;-1.0;82.8;-1.0;-1.0;-1.0;77.5;-1.0;-1.0;79.0;73.0;85.98
05/07/2018;65.2;90.3;-1.0;59.8;-1.0;67.4;-1.0;-1.0;-1.0;68.7;-1.0;-1.0;69.7;56.7;70.55
06/07/2018;60.5;97.1;-1.0;60.0;-1.0;68.6;-1.0;-1.0;-1.0;66.1;-1.0;-1.0;71.9;63.3;73.34
07/07/2018;80.2;105.6;-1.0;80.2;-1.0;83.6;-1.0;-1.0;-1.0;85.1;-1.0;-1.0;89.1;78.7;88.17
08/07/2018;102.1;121.9;-1.0;97.5;-1.0;106.9;-1.0;-1.0;-1.0;99.5;-1.0;-1.0;105.9;103.0;108.59
09/07/2018;101.0;120.8;-1.0;98.6;-1.0;108.8;-1.0;-1.0;-1.0;105.9;-1.0;-1.0;110.7;106.9;109.56
10/07/2018;90.9;103.0;-1.0;-1.0;-1.0;93.7;-1.0;-1.0;103.2;93.2;-1.0;-1.0;97.4;88.8;94.53
11/07/2018;74.0;79.9;-1.0;-1.0;-1.0;82.1;-1.0;-1.0;88.3;76.7;-1.0;-1.0;81.0;74.5;76.6
12/07/2018;75.9;103.5;-1.0;-1.0;-1.0;85.0;-1.0;-1.0;96.4;87.9;-1.0;-1.0;92.4;81.2;87.38
13/07/2018;83.9;115.5;-1.0;85.1;-1.0;93.8;-1.0;-1.0;100.0;87.7;-1.0;-1.0;96.5;90.4;96.46
14/07/2018;82.8;111.0;-1.0;76.9;-1.0;91.4;-1.0;-1.0;104.0;78.0;-1.0;-1.0;88.6;92.5;94.63
15/07/2018;66.4;106.6;-1.0;58.0;-1.0;61.9;-1.0;-1.0;87.2;61.9;-1.0;-1.0;73.9;75.3;81.71
16/07/2018;79.6;115.3;-1.0;67.8;-1.0;78.0;-1.0;-1.0;96.2;76.8;-1.0;-1.0;83.3;87.9;93.03
17/07/2018;71.5;79.6;-1.0;70.3;-1.0;81.0;-1.0;-1.0;93.7;71.4;-1.0;-1.0;81.6;74.6;75.78
18/07/2018;62.2;82.6;-1.0;65.2;-1.0;65.8;-1.0;-1.0;85.1;67.7;-1.0;-1.0;73.7;66.1;70.59
19/07/2018;74.1;113.7;-1.0;74.0;-1.0;90.6;-1.0;-1.0;88.7;78.7;-1.0;-1.0;80.7;70.2;85.42
20/07/2018;70.4;98.8;-1.0;60.7;-1.0;69.7;-1.0;-1.0;91.3;65.0;-1.0;-1.0;77.4;59.7;76.26
21/07/2018;67.7;80.8;-1.0;59.7;-1.0;59.1;-1.0;-1.0;78.0;63.1;-1.0;-1.0;70.8;53.3;67.52
22/07/2018;78.3;99.2;-1.0;78.5;-1.0;77.9;-1.0;-1.0;93.8;76.9;-1.0;-1.0;87.0;66.8;81.91
23/07/2018;109.7;132.1;-1.0;101.2;-1.0;105.3;-1.0;-1.0;121.7;109.9;-1.0;-1.0;112.0;84.8;109.13
24/07/2018;95.7;130.4;-1.0;97.8;-1.0;110.5;-1.0;-1.0;120.2;93.6;-1.0;-1.0;111.4;91.2;106.17
25/07/2018;95.9;141.1;-1.0;90.2;-1.0;106.8;-1.0;-1.0;113.6;94.1;-1.0;-1.0;100.8;87.6;107.36
26/07/2018;89.8;132.9;-1.0;91.2;-1.0;114.5;-1.0;-1.0;116.7;92.7;-1.0;-1.0;108.4;90.2;104.53
27/07/2018;106.3;133.5;-1.0;94.2;-1.0;95.3;-1.0;-1.0;116.5;89.3;-1.0;-1.0;110.7;83.3;107.78
28/07/2018;71.4;74.9;-1.0;59.7;-1.0;71.8;-1.0;-1.0;85.0;-1.0;-1.0;-1.0;75.2;55.7;68.02
29/07/2018;71.0;85.9;-1.0;70.5;-1.0;67.8;-1.0;-1.0;86.4;-1.0;-1.0;-1.0;79.7;59.3;72.76
30/07/2018;62.5;85.7;-1.0;69.5;-1.0;85.0;-1.0;-1.0;85.0;-1.0;-1.0;-1.0;80.1;65.8;72.13
31/07/2018;70.0;89.2;-1.0;65.9;-1.0;87.1;-1.0;-1.0;87.7;-1.0;-1.0;-1.0;78.6;69.1;76.28
01/08/2018;87.0;92.4;-1.0;74.3;-1.0;84.1;-1.0;-1.0;98.6;-1.0;-1.0;-1.0;86.5;77.2;85.57
02/08/2018;107.1;130.4;-1.0;92.5;-1.0;106.2;-1.0;-1.0;117.1;-1.0;-1.0;-1.0;111.5;98.0;111.67
03/08/2018;106.9;145.2;-1.0;105.9;-1.0;119.6;-1.0;-1.0;129.7;-1.0;-1.0;-1.0;122.8;103.6;118.87
04/08/2018;125.1;160.5;-1.0;117.4;-1.0;134.2;-1.0;-1.0;132.4;-1.0;-1.0;-1.0;137.0;115.2;133.77
05/08/2018;149.0;167.3;-1.0;128.2;-1.0;149.4;-1.0;-1.0;150.2;-1.0;-1.0;-1.0;149.4;123.9;146.84
06/08/2018;107.7;141.5;-1.0;89.2;-1.0;104.1;-1.0;-1.0;115.6;-1.0;-1.0;-1.0;108.5;98.6;115.08
07/08/2018;112.5;124.4;-1.0;93.6;-1.0;116.1;-1.0;-1.0;-1.0;103.9;-1.0;-1.0;111.8;89.2;108.83
08/08/2018;84.5;103.3;-1.0;64.5;-1.0;89.6;-1.0;-1.0;-1.0;106.6;-1.0;-1.0;79.3;71.5;85.76
09/08/2018;69.8;70.5;-1.0;50.0;-1.0;68.3;-1.0;-1.0;81.6;91.3;-1.0;-1.0;63.4;40.7;60.76
10/08/2018;61.8;68.9;-1.0;63.4;-1.0;56.3;-1.0;-1.0;79.3;68.6;-1.0;-1.0;67.1;47.2;60.12
11/08/2018;58.5;81.2;-1.0;61.5;-1.0;58.2;-1.0;-1.0;74.7;66.5;-1.0;-1.0;67.7;49.7;63.57
12/08/2018;76.4;96.1;-1.0;72.0;-1.0;80.1;-1.0;-1.0;88.1;81.2;-1.0;-1.0;81.1;69.0;80.52
13/08/2018;65.3;73.2;-1.0;51.1;-1.0;65.1;-1.0;-1.0;78.1;82.1;-1.0;-1.0;62.8;49.0;62.6
14/08/2018;46.3;59.2;-1.0;42.7;-1.0;49.1;-1.0;-1.0;57.7;53.0;-1.0;-1.0;49.2;42.4;49.29
15/08/2018;72.8;86.6;-1.0;69.2;-1.0;71.7;-1.0;-1.0;83.4;76.0;-1.0;-1.0;73.9;60.1;73.25
16/08/2018;74.5;106.9;-1.0;68.7;-1.0;84.0;-1.0;-1.0;87.8;83.8;-1.0;-1.0;75.4;67.0;82.08
17/08/2018;69.9;73.8;-1.0;52.9;-1.0;65.2;-1.0;-1.0;83.1;75.9;-1.0;-1.0;63.3;45.3;63.09
18/08/2018;83.3;91.7;-1.0;76.3;-1.0;81.4;-1.0;-1.0;90.1;82.7;-1.0;-1.0;82.4;70.4;81.84
19/08/2018;78.3;92.9;-1.0;76.5;-1.0;81.0;-1.0;-1.0;92.7;80.4;-1.0;-1.0;80.2;64.2;78.66
20/08/2018;67.5;85.9;-1.0;64.3;-1.0;71.6;-1.0;-1.0;83.4;77.8;-1.0;-1.0;72.1;57.9;70.61
21/08/2018;64.2;83.3;-1.0;60.2;-1.0;74.7;-1.0;-1.0;82.9;81.0;-1.0;-1.0;69.6;62.2;69.91
22/08/2018;83.1;94.8;-1.0;75.9;-1.0;89.5;-1.0;-1.0;100.7;100.3;-1.0;-1.0;91.4;69.4;83.32
23/08/2018;64.3;98.7;-1.0;63.4;-1.0;72.5;-1.0;-1.0;84.3;91.2;-1.0;-1.0;79.2;69.1;77.52
24/08/2018;48.8;62.1;-1.0;49.4;-1.0;53.2;-1.0;-1.0;63.4;60.9;-1.0;-1.0;53.1;43.7;51.74
25/08/2018;47.6;64.6;-1.0;46.4;-1.0;46.3;-1.0;-1.0;61.8;52.6;-1.0;-1.0;52.5;36.1;49.73
26/08/2018;56.5;74.8;-1.0;52.6;-1.0;49.1;-1.0;-1.0;67.2;50.7;-1.0;-1.0;55.6;41.7;57.44
27/08/2018;57.7;75.0;-1.0;48.7;-1.0;55.5;-1.0;-1.0;-1.0;55.3;-1.0;-1.0;61.3;45.2;59.37
28/08/2018;64.8;85.7;-1.0;52.4;-1.0;68.6;-1.0;-1.0;83.0;64.9;-1.0;-1.0;60.6;46.1;65.06
29/08/2018;73.5;85.3;-1.0;57.9;-1.0;79.5;-1.0;-1.0;89.3;71.7;-1.0;-1.0;70.1;51.7;70.14
30/08/2018;72.2;84.7;-1.0;61.0;-1.0;72.9;-1.0;-1.0;82.2;66.9;-1.0;-1.0;69.9;56.4;70.93
31/08/2018;72.8;86.3;-1.0;63.1;-1.0;75.1;-1.0;-1.0;84.6;69.8;-1.0;-1.0;68.4;56.3;71.47
01/09/2018;75.4;90.7;-1.0;66.2;-1.0;78.4;-1.0;-1.0;79.9;70.5;-1.0;-1.0;76.0;59.4;75.16
02/09/2018;77.0;96.6;-1.0;69.7;-1.0;79.6;-1.0;-1.0;85.2;71.2;-1.0;-1.0;77.0;64.3;79.0
03/09/2018;61.0;85.0;-1.0;57.4;-1.0;62.2;-1.0;-1.0;75.6;62.3;-1.0;-1.0;66.7;50.7;65.62
04/09/2018;54.7;88.0;-1.0;53.6;-1.0;65.0;-1.0;-1.0;78.2;61.7;-1.0;-1.0;64.3;53.1;65.12
05/09/2018;73.3;115.2;-1.0;63.5;-1.0;74.8;-1.0;-1.0;89.4;67.8;-1.0;-1.0;67.4;67.1;83.41
06/09/2018;60.6;94.1;-1.0;50.4;-1.0;44.0;-1.0;-1.0;78.0;54.6;-1.0;-1.0;62.6;43.1;65.5
07/09/2018;67.6;83.4;-1.0;52.0;-1.0;55.8;-1.0;-1.0;79.8;58.8;-1.0;-1.0;66.0;41.3;64.19
08/09/2018;54.3;77.8;-1.0;46.9;-1.0;54.0;-1.0;-1.0;73.7;46.2;-1.0;-1.0;54.3;44.2;58.27
09/09/2018;66.2;104.4;-1.0;50.2;-1.0;62.3;-1.0;-1.0;77.7;58.2;-1.0;-1.0;63.3;57.9;74.76
10/09/2018;60.7;108.8;-1.0;46.0;-1.0;63.5;-1.0;-1.0;83.5;58.7;-1.0;-1.0;61.9;56.3;73.82
11/09/2018;65.6;115.1;-1.0;46.1;-1.0;74.2;-1.0;-1.0;88.8;56.4;-1.0;-1.0;59.4;54.8;76.51
12/09/2018;77.3;113.2;-1.0;54.8;-1.0;74.7;-1.0;-1.0;89.0;66.5;-1.0;-1.0;65.1;58.7;81.23
13/09/2018;78.8;103.8;-1.0;58.2;-1.0;78.7;-1.0;-1.0;91.1;69.4;-1.0;-1.0;71.4;55.4;78.47
14/09/2018;60.3;63.5;-1.0;44.5;-1.0;55.7;-1.0;-1.0;68.8;52.6;-1.0;-1.0;52.7;38.3;53.89
15/09/2018;77.4;89.9;-1.0;62.0;-1.0;68.2;-1.0;-1.0;83.4;69.4;-1.0;-1.0;72.7;51.6;72.87
16/09/2018;75.9;96.2;-1.0;59.9;-1.0;71.2;-1.0;-1.0;86.1;65.8;-1.0;-1.0;68.9;50.7;73.68
17/09/2018;79.0;96.6;-1.0;49.3;-1.0;68.2;-1.0;-1.0;91.3;62.9;-1.0;-1.0;66.8;47.7;73.57
18/09/2018;82.5;103.7;-1.0;52.3;-1.0;75.3;-1.0;-1.0;88.7;63.7;-1.0;-1.0;66.9;47.1;76.59
19/09/2018;68.7;91.4;-1.0;47.9;-1.0;64.3;-1.0;-1.0;89.0;57.6;-1.0;-1.0;62.0;51.9;69.73
20/09/2018;60.9;95.2;-1.0;44.5;-1.0;76.4;-1.0;-1.0;82.4;50.8;-1.0;-1.0;59.9;54.6;69.08
21/09/2018;63.0;81.0;-1.0;53.6;-1.0;77.0;-1.0;-1.0;79.7;50.7;-1.0;-1.0;66.8;36.0;60.55
22/09/2018;52.2;69.2;-1.0;40.3;-1.0;43.9;-1.0;-1.0;70.1;27.1;-1.0;-1.0;47.7;35.5;51.73
23/09/2018;53.4;47.2;-1.0;35.4;-1.0;39.1;-1.0;-1.0;61.6;37.6;-1.0;-1.0;41.4;27.7;42.62
24/09/2018;58.2;64.3;-1.0;-1.0;-1.0;55.8;-1.0;-1.0;-1.0;50.7;-1.0;-1.0;54.8;45.7;55.93
25/09/2018;42.8;69.8;-1.0;-1.0;-1.0;47.9;-1.0;-1.0;69.7;52.1;-1.0;-1.0;51.9;40.3;51.11
26/09/2018;47.8;79.1;-1.0;32.8;-1.0;52.9;-1.0;-1.0;66.2;36.3;-1.0;-1.0;37.7;31.4;51.26
27/09/2018;53.5;99.7;-1.0;40.4;-1.0;58.9;-1.0;-1.0;80.5;41.2;-1.0;-1.0;46.1;39.7;62.47
28/09/2018;71.3;113.8;-1.0;59.5;-1.0;70.5;-1.0;-1.0;88.3;68.4;-1.0;-1.0;66.4;62.1;80.78
29/09/2018;53.1;72.3;-1.0;47.6;-1.0;56.6;-1.0;-1.0;70.5;43.3;-1.0;-1.0;52.5;45.0;56.33
30/09/2018;43.3;87.0;-1.0;33.6;-1.0;32.0;-1.0;-1.0;54.8;28.4;-1.0;-1.0;37.8;32.7;52.6
01/10/2018;55.3;68.9;-1.0;56.3;-1.0;60.6;-1.0;-1.0;64.3;51.6;-1.0;-1.0;56.0;48.1;57.29
02/10/2018;52.4;69.3;-1.0;47.9;-1.0;58.2;-1.0;-1.0;66.1;50.1;-1.0;-1.0;56.0;41.1;54.38
03/10/2018;43.3;56.2;-1.0;35.4;-1.0;37.2;-1.0;-1.0;54.7;35.6;-1.0;-1.0;41.0;29.9;42.88
04/10/2018;33.9;48.6;-1.0;21.1;-1.0;29.4;-1.0;-1.0;43.5;25.5;-1.0;-1.0;25.8;21.0;33.62
05/10/2018;53.2;86.0;-1.0;35.7;-1.0;55.2;-1.0;-1.0;63.6;30.2;-1.0;-1.0;38.1;23.4;52.56
06/10/2018;81.7;89.1;-1.0;72.2;-1.0;81.2;-1.0;-1.0;96.5;66.3;-1.0;-1.0;82.7;55.1;75.93
07/10/2018;69.0;74.5;-1.0;51.6;-1.0;59.4;-1.0;-1.0;76.6;54.2;-1.0;-1.0;66.3;39.4;61.37
08/10/2018;26.5;35.8;-1.0;24.2;-1.0;28.2;-1.0;-1.0;44.7;28.4;-1.0;-1.0;32.8;19.5;27.78
09/10/2018;36.1;36.3;-1.0;18.3;-1.0;31.7;-1.0;-1.0;45.4;27.3;-1.0;-1.0;25.4;23.0;31.16
10/10/2018;38.8;37.0;-1.0;19.0;-1.0;28.8;-1.0;-1.0;38.5;17.4;-1.0;-1.0;23.5;7.2;27.22
11/10/2018;54.6;62.1;-1.0;42.3;-1.0;54.3;-1.0;-1.0;61.2;46.4;-1.0;-1.0;46.7;24.5;47.04
12/10/2018;65.0;62.2;-1.0;43.9;-1.0;64.3;-1.0;-1.0;69.9;53.6;-1.0;-1.0;50.3;29.2;51.98
13/10/2018;73.6;74.6;-1.0;48.7;-1.0;64.6;-1.0;-1.0;80.5;54.1;-1.0;-1.0;59.8;35.4;61.01
14/10/2018;91.8;91.0;-1.0;86.2;-1.0;93.6;-1.0;-1.0;90.2;80.6;-1.0;-1.0;89.5;68.1;84.16
15/10/2018;48.0;76.4;-1.0;29.7;-1.0;38.4;-1.0;-1.0;67.7;-1.0;-1.0;-1.0;35.7;31.4;50.4
16/10/2018;42.6;84.8;-1.0;22.0;-1.0;32.8;-1.0;-1.0;61.6;28.6;-1.0;-1.0;26.0;30.9;50.11
17/10/2018;42.6;99.6;-1.0;33.5;-1.0;42.3;-1.0;-1.0;69.4;41.5;-1.0;-1.0;-1.0;37.8;59.7
18/10/2018;32.0;85.3;-1.0;28.1;-1.0;40.8;-1.0;-1.0;58.7;33.2;-1.0;-1.0;-1.0;31.5;49.35
19/10/2018;29.8;72.4;-1.0;24.3;-1.0;35.8;-1.0;-1.0;59.0;33.5;-1.0;-1.0;39.1;23.1;41.41
20/10/2018;28.0;80.7;-1.0;30.6;-1.0;36.3;-1.0;-1.0;49.2;36.6;-1.0;-1.0;47.0;23.5;44.19
21/10/2018;29.9;73.1;-1.0;36.6;-1.0;30.7;-1.0;-1.0;39.6;38.4;-1.0;-1.0;50.8;30.8;45.02
22/10/2018;42.2;77.1;-1.0;44.7;-1.0;47.9;-1.0;-1.0;51.8;43.7;-1.0;-1.0;54.6;44.4;54.42
23/10/2018;39.7;60.3;-1.0;34.2;-1.0;38.7;-1.0;-1.0;54.2;-1.0;-1.0;-1.0;40.3;24.3;41.32
24/10/2018;44.2;62.7;-1.0;37.2;-1.0;41.8;-1.0;-1.0;53.9;-1.0;-1.0;-1.0;44.9;28.1;44.96
25/10/2018;33.2;40.8;-1.0;23.4;-1.0;28.0;-1.0;-1.0;37.8;33.8;-1.0;-1.0;31.4;27.2;33.47
26/10/2018;31.4;41.0;-1.0;15.7;-1.0;23.2;-1.0;-1.0;37.9;26.0;-1.0;-1.0;22.8;15.6;28.67
27/10/2018;44.8;49.8;-1.0;34.5;-1.0;35.0;-1.0;-1.0;53.0;42.1;-1.0;-1.0;45.2;33.8;42.97
28/10/2018;41.3;40.3;-1.0;27.6;-1.0;29.6;-1.0;-1.0;42.6;33.9;-1.0;-1.0;36.7;29.5;36.93
29/10/2018;24.1;22.4;-1.0;9.7;-1.0;10.5;-1.0;-1.0;26.0;14.9;-1.0;-1.0;16.2;10.1;18.57
30/10/2018;37.8;-1.0;-1.0;14.5;-1.0;28.1;-1.0;-1.0;37.5;20.1;-1.0;-1.0;16.8;9.2;22.61
31/10/2018;50.3;70.9;-1.0;23.5;-1.0;46.8;-1.0;-1.0;48.4;35.6;-1.0;-1.0;32.3;21.4;45.97
01/11/2018;54.3;65.5;-1.0;33.3;-1.0;47.3;-1.0;-1.0;60.7;40.2;-1.0;-1.0;41.2;33.9;50.2
02/11/2018;34.9;54.1;-1.0;21.0;-1.0;25.5;-1.0;-1.0;41.1;27.4;-1.0;-1.0;27.8;16.9;34.52
03/11/2018;39.2;44.2;-1.0;19.9;-1.0;27.8;-1.0;-1.0;38.9;26.2;-1.0;-1.0;28.4;19.9;33.77
04/11/2018;17.3;25.2;-1.0;5.2;-1.0;8.6;-1.0;-1.0;20.4;11.1;-1.0;-1.0;10.0;7.2;15.89
05/11/2018;27.4;27.0;-1.0;1.6;-1.0;15.0;-1.0;-1.0;36.1;17.2;-1.0;-1.0;11.5;0.4;17.61
06/11/2018;32.3;57.7;-1.0;22.2;-1.0;41.4;-1.0;-1.0;51.4;27.5;-1.0;-1.0;-1.0;10.4;33.4
07/11/2018;49.5;52.8;-1.0;44.0;-1.0;55.7;-1.0;-1.0;55.2;47.1;-1.0;-1.0;50.9;13.3;39.75
08/11/2018;26.1;46.0;-1.0;6.8;-1.0;10.1;-1.0;-1.0;35.8;13.5;-1.0;-1.0;15.0;12.0;26.69
09/11/2018;23.3;48.3;-1.0;4.4;-1.0;15.5;-1.0;-1.0;38.4;10.5;-1.0;-1.0;10.2;3.4;23.53
10/11/2018;77.3;76.8;-1.0;64.2;-1.0;72.3;-1.0;-1.0;79.9;76.5;-1.0;-1.0;72.7;48.1;67.93
11/11/2018;74.4;65.0;-1.0;61.2;-1.0;67.3;-1.0;-1.0;74.4;72.9;-1.0;-1.0;70.5;46.4;62.77
12/11/2018;68.7;74.0;-1.0;-1.0;-1.0;71.5;-1.0;-1.0;77.3;74.1;-1.0;-1.0;74.8;58.1;67.69
13/11/2018;-1.0;53.4;-1.0;-1.0;-1.0;40.9;-1.0;-1.0;64.3;38.2;-1.0;-1.0;42.0;24.2;39.31
14/11/2018;-1.0;35.8;-1.0;-1.0;-1.0;15.9;-1.0;-1.0;30.6;14.5;-1.0;-1.0;10.9;1.3;17.62
15/11/2018;17.4;32.0;-1.0;-1.0;-1.0;9.6;-1.0;-1.0;21.2;10.8;-1.0;-1.0;9.9;3.8;17.02
